code,name,link
321002000000,广陵区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/10/321002.html
321003000000,邗江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/10/321003.html
321012000000,江都区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/10/321012.html
321023000000,宝应县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/10/321023.html
321081000000,仪征市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/10/321081.html
321084000000,高邮市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/10/321084.html
320902000000,亭湖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320902.html
320903000000,盐都区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320903.html
320904000000,大丰区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320904.html
320921000000,响水县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320921.html
320922000000,滨海县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320922.html
320923000000,阜宁县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320923.html
320924000000,射阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320924.html
320925000000,建湖县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320925.html
320981000000,东台市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/09/320981.html
321202000000,海陵区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/12/321202.html
321203000000,高港区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/12/321203.html
321204000000,姜堰区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/12/321204.html
321281000000,兴化市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/12/321281.html
321282000000,靖江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/12/321282.html
321283000000,泰兴市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/12/321283.html
321102000000,京口区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/11/321102.html
321111000000,润州区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/11/321111.html
321112000000,丹徒区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/11/321112.html
321181000000,丹阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/11/321181.html
321182000000,扬中市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/11/321182.html
321183000000,句容市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/11/321183.html
321302000000,宿城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/13/321302.html
321311000000,宿豫区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/13/321311.html
321322000000,沭阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/13/321322.html
321323000000,泗阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/13/321323.html
321324000000,泗洪县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/13/321324.html
330102000000,上城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330102.html
330103000000,下城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330103.html
330104000000,江干区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330104.html
330105000000,拱墅区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330105.html
330106000000,西湖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330106.html
330108000000,滨江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330108.html
330109000000,萧山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330109.html
330110000000,余杭区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330110.html
330111000000,富阳区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330111.html
330122000000,桐庐县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330122.html
330127000000,淳安县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330127.html
330182000000,建德市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330182.html
330185000000,临安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/01/330185.html
330203000000,海曙区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330203.html
330204000000,江东区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330204.html
330205000000,江北区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330205.html
330206000000,北仑区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330206.html
330211000000,镇海区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330211.html
330212000000,鄞州区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330212.html
330225000000,象山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330225.html
330226000000,宁海县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330226.html
330281000000,余姚市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330281.html
330282000000,慈溪市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330282.html
330283000000,奉化市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/02/330283.html
330402000000,南湖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/04/330402.html
330411000000,秀洲区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/04/330411.html
330421000000,嘉善县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/04/330421.html
330424000000,海盐县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/04/330424.html
330481000000,海宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/04/330481.html
330482000000,平湖市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/04/330482.html
330483000000,桐乡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/04/330483.html
330602000000,越城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/06/330602.html
330603000000,柯桥区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/06/330603.html
330604000000,上虞区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/06/330604.html
330624000000,新昌县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/06/330624.html
330681000000,诸暨市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/06/330681.html
330683000000,嵊州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/06/330683.html
330502000000,吴兴区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/05/330502.html
330503000000,南浔区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/05/330503.html
330521000000,德清县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/05/330521.html
330522000000,长兴县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/05/330522.html
330523000000,安吉县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/05/330523.html
330302000000,鹿城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330302.html
330303000000,龙湾区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330303.html
330304000000,瓯海区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330304.html
330305000000,洞头区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330305.html
330324000000,永嘉县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330324.html
330326000000,平阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330326.html
330327000000,苍南县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330327.html
330328000000,文成县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330328.html
330329000000,泰顺县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330329.html
330381000000,瑞安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330381.html
330382000000,乐清市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/03/330382.html
330702000000,婺城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330702.html
330703000000,金东区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330703.html
330723000000,武义县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330723.html
330726000000,浦江县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330726.html
330727000000,磐安县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330727.html
330781000000,兰溪市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330781.html
330782000000,义乌市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330782.html
330783000000,东阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330783.html
330784000000,永康市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/07/330784.html
330802000000,柯城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/08/330802.html
330803000000,衢江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/08/330803.html
330822000000,常山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/08/330822.html
330824000000,开化县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/08/330824.html
330825000000,龙游县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/08/330825.html
330881000000,江山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/08/330881.html
331002000000,椒江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331002.html
331003000000,黄岩区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331003.html
331004000000,路桥区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331004.html
331021000000,玉环县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331021.html
331022000000,三门县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331022.html
331023000000,天台县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331023.html
331024000000,仙居县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331024.html
331081000000,温岭市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331081.html
331082000000,临海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/10/331082.html
330902000000,定海区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/09/330902.html
330903000000,普陀区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/09/330903.html
330921000000,岱山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/09/330921.html
330922000000,嵊泗县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/09/330922.html
331102000000,莲都区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331102.html
331121000000,青田县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331121.html
331122000000,缙云县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331122.html
331123000000,遂昌县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331123.html
331124000000,松阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331124.html
331125000000,云和县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331125.html
331126000000,庆元县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331126.html
331127000000,景宁畲族自治县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331127.html
331181000000,龙泉市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/11/331181.html
340102000000,瑶海区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340102.html
340103000000,庐阳区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340103.html
340104000000,蜀山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340104.html
340111000000,包河区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340111.html
340121000000,长丰县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340121.html
340122000000,肥东县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340122.html
340123000000,肥西县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340123.html
340124000000,庐江县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340124.html
340181000000,巢湖市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/01/340181.html
340402000000,大通区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/04/340402.html
340403000000,田家庵区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/04/340403.html
340404000000,谢家集区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/04/340404.html
340405000000,八公山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/04/340405.html
340406000000,潘集区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/04/340406.html
340421000000,凤台县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/04/340421.html
340422000000,寿县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/04/340422.html
340302000000,龙子湖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/03/340302.html
340303000000,蚌山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/03/340303.html
340304000000,禹会区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/03/340304.html
340311000000,淮上区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/03/340311.html
340321000000,怀远县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/03/340321.html
340322000000,五河县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/03/340322.html
340323000000,固镇县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/03/340323.html
340202000000,镜湖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340202.html
340203000000,弋江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340203.html
340207000000,鸠江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340207.html
340208000000,三山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340208.html
340221000000,芜湖县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340221.html
340222000000,繁昌县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340222.html
340223000000,南陵县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340223.html
340225000000,无为县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/02/340225.html
340503000000,花山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/05/340503.html
340504000000,雨山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/05/340504.html
340506000000,博望区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/05/340506.html
340521000000,当涂县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/05/340521.html
340522000000,含山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/05/340522.html
340523000000,和县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/05/340523.html
340602000000,杜集区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/06/340602.html
340603000000,相山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/06/340603.html
340604000000,烈山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/06/340604.html
340621000000,濉溪县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/06/340621.html
340705000000,铜官区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/07/340705.html
340706000000,义安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/07/340706.html
340711000000,郊区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/07/340711.html
340722000000,枞阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/07/340722.html
340802000000,迎江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340802.html
340803000000,大观区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340803.html
340811000000,宜秀区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340811.html
340822000000,怀宁县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340822.html
340824000000,潜山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340824.html
340825000000,太湖县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340825.html
340826000000,宿松县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340826.html
340827000000,望江县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340827.html
340828000000,岳西县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340828.html
340881000000,桐城市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/08/340881.html
341002000000,屯溪区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/10/341002.html
341003000000,黄山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/10/341003.html
341004000000,徽州区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/10/341004.html
341021000000,歙县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/10/341021.html
341022000000,休宁县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/10/341022.html
341023000000,黟县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/10/341023.html
341024000000,祁门县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/10/341024.html
341202000000,颍州区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341202.html
341203000000,颍东区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341203.html
341204000000,颍泉区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341204.html
341221000000,临泉县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341221.html
341222000000,太和县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341222.html
341225000000,阜南县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341225.html
341226000000,颍上县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341226.html
341282000000,界首市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/12/341282.html
341302000000,��桥区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/13/341302.html
341321000000,砀山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/13/341321.html
341322000000,萧县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/13/341322.html
341323000000,灵璧县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/13/341323.html
341324000000,泗县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/13/341324.html
341102000000,琅琊区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341102.html
341103000000,南谯区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341103.html
341122000000,来安县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341122.html
341124000000,全椒县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341124.html
341125000000,定远县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341125.html
341126000000,凤阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341126.html
341181000000,天长市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341181.html
341182000000,明光市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/11/341182.html
341502000000,金安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/15/341502.html
341503000000,裕安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/15/341503.html
341504000000,叶集区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/15/341504.html
341522000000,霍邱县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/15/341522.html
341523000000,舒城县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/15/341523.html
341524000000,金寨县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/15/341524.html
341525000000,霍山县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/15/341525.html
341602000000,谯城区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/16/341602.html
341621000000,涡阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/16/341621.html
341622000000,蒙城县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/16/341622.html
341623000000,利辛县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/16/341623.html
341702000000,贵池区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/17/341702.html
341721000000,东至县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/17/341721.html
341722000000,石台县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/17/341722.html
341723000000,青阳县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/17/341723.html
341802000000,宣州区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/18/341802.html
341821000000,郎溪县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/18/341821.html
341822000000,广德县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/18/341822.html
341823000000,泾县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/18/341823.html
341824000000,绩溪县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/18/341824.html
341825000000,旌德县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/18/341825.html
341881000000,宁国市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/18/341881.html
350102000000,鼓楼区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/01/350102.html
350103000000,台江区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/01/350103.html
350104000000,仓山区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/01/350104.html
350105000000,马尾区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/01/350105.html
350111000000,晋安区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/01/350111.html
350121000000,闽侯县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/01/350121.html
