code,name,link
230800000000,佳木斯市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/23/2308.html
230900000000,七台河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/23/2309.html
231000000000,牡丹江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/23/2310.html
231100000000,黑河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/23/2311.html
231200000000,绥化市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/23/2312.html
232700000000,大兴安岭地区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/23/2327.html
310100000000,市辖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/31/3101.html
320100000000,南京市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3201.html
320200000000,无锡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3202.html
320300000000,徐州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3203.html
320400000000,常州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3204.html
320500000000,苏州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3205.html
320600000000,南通市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3206.html
320700000000,连云港市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3207.html
320800000000,淮安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3208.html
320900000000,盐城市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3209.html
321000000000,扬州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3210.html
321100000000,镇江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3211.html
321200000000,泰州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3212.html
321300000000,宿迁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/32/3213.html
330100000000,杭州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3301.html
330200000000,宁波市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3302.html
330300000000,温州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3303.html
330400000000,嘉兴市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3304.html
330500000000,湖州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3305.html
330600000000,绍兴市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3306.html
330700000000,金华市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3307.html
330800000000,衢州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3308.html
330900000000,舟山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3309.html
331000000000,台州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3310.html
331100000000,丽水市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/33/3311.html
340100000000,合肥市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3401.html
340200000000,芜湖市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3402.html
340300000000,蚌埠市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3403.html
340400000000,淮南市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3404.html
340500000000,马鞍山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3405.html
340600000000,淮北市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3406.html
340700000000,铜陵市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3407.html
340800000000,安庆市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3408.html
341000000000,黄山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3410.html
341100000000,滁州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3411.html
341200000000,阜阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3412.html
341300000000,宿州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3413.html
341500000000,六安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3415.html
341600000000,亳州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3416.html
341700000000,池州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3417.html
341800000000,宣城市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/34/3418.html
350100000000,福州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3501.html
350200000000,厦门市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3502.html
350300000000,莆田市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3503.html
350400000000,三明市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3504.html
350500000000,泉州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3505.html
350600000000,漳州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3506.html
350700000000,南平市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3507.html
350800000000,龙岩市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3508.html
350900000000,宁德市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/35/3509.html
360100000000,南昌市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3601.html
360200000000,景德镇市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3602.html
360300000000,萍乡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3603.html
360400000000,九江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3604.html
360500000000,新余市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3605.html
360600000000,鹰潭市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3606.html
360700000000,赣州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3607.html
360800000000,吉安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3608.html
360900000000,宜春市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3609.html
361000000000,抚州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3610.html
361100000000,上饶市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/36/3611.html
370100000000,济南市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3701.html
370200000000,青岛市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3702.html
370300000000,淄博市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3703.html
370400000000,枣庄市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3704.html
370500000000,东营市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3705.html
370600000000,烟台市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3706.html
370700000000,潍坊市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3707.html
370800000000,济宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3708.html
370900000000,泰安市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3709.html
371000000000,威海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3710.html
371100000000,日照市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3711.html
371200000000,莱芜市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3712.html
371300000000,临沂市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3713.html
371400000000,德州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3714.html
371500000000,聊城市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3715.html
371600000000,滨州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3716.html
371700000000,菏泽市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/37/3717.html
410100000000,郑州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4101.html
410200000000,开封市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4102.html
410300000000,洛阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4103.html
410400000000,平顶山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4104.html
410500000000,安阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4105.html
410600000000,鹤壁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4106.html
410700000000,新乡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4107.html
410800000000,焦作市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4108.html
410900000000,濮阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4109.html
411000000000,许昌市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4110.html
411100000000,漯河市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4111.html
411200000000,三门峡市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4112.html
411300000000,南阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4113.html
411400000000,商丘市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4114.html
411500000000,信阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4115.html
411600000000,周口市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4116.html
411700000000,驻马店市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4117.html
419000000000,省直辖县级行政区划,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/41/4190.html
420100000000,武汉市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4201.html
420200000000,黄石市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4202.html
420300000000,十堰市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4203.html
420500000000,宜昌市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4205.html
420600000000,襄阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4206.html
420700000000,鄂州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4207.html
420800000000,荆门市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4208.html
420900000000,孝感市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4209.html
421000000000,荆州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4210.html
421100000000,黄冈市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4211.html
421200000000,咸宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4212.html
421300000000,随州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4213.html
422800000000,恩施土家族苗族自治州,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4228.html
429000000000,省直辖县级行政区划,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/42/4290.html
430100000000,长沙市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4301.html
430200000000,株洲市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4302.html
430300000000,湘潭市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4303.html
430400000000,衡阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4304.html
430500000000,邵阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4305.html
430600000000,岳阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4306.html
430700000000,常德市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4307.html
430800000000,张家界市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4308.html
430900000000,益阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4309.html
431000000000,郴州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4310.html
431100000000,永州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4311.html
431200000000,怀化市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4312.html
431300000000,娄底市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4313.html
433100000000,湘西土家族苗族自治州,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/43/4331.html
440100000000,广州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4401.html
440200000000,韶关市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4402.html
440300000000,深圳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4403.html
440400000000,珠海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4404.html
440500000000,汕头市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4405.html
440600000000,佛山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4406.html
440700000000,江门市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4407.html
440800000000,湛江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4408.html
440900000000,茂名市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4409.html
441200000000,肇庆市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4412.html
441300000000,惠州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4413.html
441400000000,梅州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4414.html
441500000000,汕尾市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4415.html
441600000000,河源市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4416.html
441700000000,阳江市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4417.html
441800000000,清远市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4418.html
441900000000,东莞市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4419.html
442000000000,中山市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4420.html
445100000000,潮州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4451.html
445200000000,揭阳市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4452.html
445300000000,云浮市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/44/4453.html
450100000000,南宁市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4501.html
450200000000,柳州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4502.html
450300000000,桂林市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4503.html
450400000000,梧州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4504.html
450500000000,北海市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4505.html
450600000000,防城港市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4506.html
450700000000,钦州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4507.html
450800000000,贵港市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4508.html
450900000000,玉林市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4509.html
451000000000,百色市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4510.html
451100000000,贺州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4511.html
451200000000,河池市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4512.html
451300000000,来宾市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4513.html
451400000000,崇左市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/45/4514.html
460100000000,海口市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/46/4601.html
460200000000,三亚市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/46/4602.html
460300000000,三沙市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/46/4603.html
460400000000,儋州市,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/46/4604.html
469000000000,省直辖县级行政区划,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/46/4690.html
500100000000,市辖区,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/50/5001.html
500200000000,县,http://www.stats.gov.cn/tjsj/tjbz/tjyqhdmhcxhfdm/2016/50/5002.html
