UrbanRuralCode,code,name
210,431222251219,落坪村村委会
220,431222251225,覃明头村村委会
220,431222251227,蛟口村村委会
220,431222251228,大淇口村村委会
220,431222251229,三八村村委会
220,431222251230,张朝垭村村委会
210,431222251231,朱红溪村村委会
220,431222251232,洞上坪村村委会
220,431222251233,碣滩村村委会
220,431222251234,董山溪村村委会
220,431222251235,竹垭村村委会
220,431222251236,桐溪浪村村委会
121,431223104001,黄溪口社区
122,431223104200,罗新村
220,431223104202,三羊田村
220,431223104203,黑家溪村
220,431223104204,芙蓉村
220,431223104209,双溪村
220,431223104211,大湾村
220,431223104212,毛家田村
122,431223104213,黄溪口村
210,431222247206,坳坪村村委会
220,431222247207,大元村村委会
220,431222247222,修溪村村委会
220,431222247223,桐车坪村村委会
220,431222247224,高家村村委会
220,431222247225,幸福村村委会
220,431222247226,光明村村委会
220,431222247227,双合村村委会
220,431222247228,谢村村委会
210,431222247229,池坪村村委会
220,431222247230,明中村村委会
220,431222247231,官坪村村委会
210,431222247232,竹园村村委会
220,431222247233,张其坳村村委会
220,431222247234,楠坪村村委会
220,431222247235,芦洞村村委会
121,431223101002,号湾坪社区
121,431223101003,李家坪社区
121,431223101007,孝坪煤矿社区
121,431223101008,红敏社区
220,431223101200,千里坪村
220,431223101203,方田村
220,431223101205,古寨村
220,431223101208,江东村
220,431223101210,当江洲村
220,431223101212,渔潭村
220,431223101213,洞潭村
220,431223101216,杉坳村
220,431223101217,球岔村
220,431223101218,双水村
220,431223101219,罗依溪村
220,431223101220,坪里村
220,431223101221,塘里村
220,431223101222,溪口新村
220,431223101223,中溪村
220,431223101224,板桥村
220,431222250200,牧马溪村村委会
220,431222250201,颜家村村委会
210,431222250202,马底驿村村委会
220,431222250203,文昌坪村村委会
220,431222250206,白务溪村村委会
220,431222250208,黑洞溪村村委会
220,431222250209,坪溪村村委会
220,431222250213,奔溪村村委会
220,431222250214,喜眉村村委会
220,431222250221,东溪村村委会
220,431222250225,王家村村委会
210,431222250227,长界村村委会
220,431222250228,毛坪村
220,431222250229,方子垭村
220,431222250230,榨坪村
220,431222250231,小塔村
220,431222250232,洞头村
220,431223205200,中伙铺村
220,431223205201,虎地村
220,431223205202,喇坪村
220,431223205203,唐家湾村
220,431223205204,龙地坨村
210,431223205207,小龙门村
220,431223205209,坨地坪村
220,431223205211,桐木坪村
220,431223205213,肖家溪村
220,431223207203,湾坪村
220,431223207204,石门村
220,431223207205,塘田村
220,431223207206,小溪村
220,431223207207,二都湾村
220,431223207209,缭田村
220,431223207210,平顶村
220,431223207211,田坳村
210,431223207212,苏木溪村
220,431223207213,金水村
220,431223216201,蛇垅村
220,431223216202,枫香坡村
220,431223216205,上晒野村
220,431223216206,三方头村
220,431223216208,同落山村
220,431223216210,梅洲村
220,431223216211,株木冲村
210,431223216212,灯草潭村
121,431224103001,永兴街社区
121,431224103002,文明街社区
220,431224103200,沙湾村村委会
220,431224103201,萝卜田村委会
220,431224103202,林家坡村村委会
220,431224103203,章池村村委会
220,431224103204,菜园村村委会
220,431224103205,堰塘村村委会
220,431224103207,机坪村村委会
220,431224103210,曹坡村村委会
220,431224103211,白田村村委会
220,431224103212,独石村村委会
220,431224103214,板水村村委会
220,431224103218,白岩冲村村委会
220,431224103219,河上坡村村委会
220,431224103220,楚垅村村委会
220,431224103225,蛇湾村村委会
220,431224103229,红牛村村委会
220,431224103231,兴旺村村委会
220,431224103232,德垅湾村村委会
220,431224103234,大湾村村委会
220,431224103235,新渡村村委会
220,431224103238,黄潭村村委会
220,431224103239,八门垅村村委会
220,431224103241,新田村村委会
220,431224103242,双其村村委会
220,431224103243,紫荆村村委会
220,431224103249,楠竹坑村村委会
220,431224103250,灶坪村村委会
220,431223208200,罗峰村
220,431223208201,岩坪村
220,431223208202,刘家垅村
220,431223208203,总山村
220,431223208205,桂林村
220,431223208207,百堰溪村
210,431223208209,玉虎岭村
220,431223208210,玉溪村
121,431224105003,新建社区
220,431224105004,振兴社区
122,431224105200,先锋村村委会
220,431224105201,白雾头村村委会
220,431224105203,金屋湾村村委会
220,431224105205,金溪界村村委会
220,431224105207,板溪村村委会
220,431224105209,向家塘村村委会
220,431224105210,来坡湾村村委会
220,431224105211,老窑上村村委会
220,431224105212,明家塘村村委会
220,431224105213,岩落湾村村委会
220,431224105214,长坪村村委会
121,431224106001,黎阳社区
121,431224106002,铁金社区
220,431224106200,观音阁村村委会
220,431224106201,文家冲村村委会
220,431224106203,丁桥村村委会
220,431224106205,赤洪村村委会
220,431224106207,坪里村村委会
220,431224106208,颜家垅村村委会
220,431224106209,仑斗坪村村委会
220,431224106210,莲花台村村委会
220,431224106211,覃村村委会
220,431224106213,川水村村委会
220,431224106214,青垅村村委会
220,431224106216,警予村村委会
220,431224106218,铁溪垅村村委会
220,431224106222,木溪村村委会
220,431224106223,金家洞村村委会
220,431224106226,桐油坡村村委会
220,431224106229,畔坪村村委会
220,431224106232,岩坪村村委会
220,431223206200,王家村
220,431223206202,六里村
220,431223206203,岩门村
220,431223206204,金桥村
220,431223206206,前塘村
220,431223206207,漩湾村
220,431223206208,元坪村
220,431223206211,二塘村
220,431223206213,丹山村
220,431223206214,纪岩村
210,431223206215,莲花村
220,431223206216,茶园坪村
220,431223218201,夏家坪村
220,431223218203,板溪村
220,431223218204,刘家坪村
220,431223218205,松林溪村
220,431223218207,金家坳村
210,431223218210,龙泉岩村
220,431223218211,店边湾村
220,431223222200,道光屯村
220,431223222201,柘木屯村
220,431223222202,王羊屯村
220,431223222203,白岩冲村
220,431223222205,盐井村
220,431223222207,狮头坡村
220,431223222208,李家坳村
220,431223222209,高坪村
210,431223222214,谭家场村
220,431223222215,板林村
220,431223222216,荆竹溪村
121,431224102001,东门头社区
121,431224102002,白毛湖社区
121,431224102003,镇东社区
121,431224102004,镇南社区
121,431224102005,火车站社区
220,431224102201,吉家冲村村委会会
220,431224102202,杨和平村村委会
220,431224102203,小龙潭村村委会
220,431224102204,牌子田村村委会
220,431224102205,严家坡村村委会
220,431224102206,栗子坪村村委会
122,431224102207,低庄村村委会
220,431224102208,后湾村委会
220,431224102209,正宁村村委会
220,431224102212,阳兴村村委会
220,431224102213,连山村村委会
220,431224102214,莲塘村村委会
122,431224102215,荆湖村村委会
220,431224102216,月塘村村委会
220,431224102217,金风村村委会
220,431224102220,岩头村村委会
220,431224102221,枫香林村村委会
220,431224102222,思溪村村委会
220,431224102225,大渭溪村村委会
220,431224102229,夜珠溪村村委会
220,431224102231,金子湖村村委会
210,431223210001,仙人湾社区
220,431223210200,炮台村
220,431223210201,浅水村
220,431223210202,千丘田村
220,431223210203,龙虎溪村
220,431223210204,清水塘村
220,431223210205,简家湾村
220,431223210206,高鼓塘村
220,431223210207,团坡村
220,431223210208,光明堂村
210,431223210210,仙人湾村
220,431223210212,布村
220,431223210214,溪台村
220,431223210216,望乡村
220,431223210219,渔业村
220,431223210220,农林村
220,431223221200,溪口村
220,431223221201,曾家冲村
220,431223221202,傅家湾村
220,431223221205,观音阁村
220,431223221207,稠木湾村
220,431223221209,纱帽坪村
220,431223221211,石山关村
220,431223221212,分庄垴村
220,431223221213,牛儿岩村
220,431223221214,桃田坳村
210,431223221216,向家湾村
220,431223215200,杉木溪村
220,431223215201,岩屋塘村
220,431223215202,道光溪村
220,431223215204,茶田垄村
220,431223215205,云田垅村
220,431223215206,土桥村
220,431223215208,永安庄村
220,431223215210,中庄村
220,431223215213,社塘村
210,431223215216,大水田村
220,431223215217,垅山村
121,431224107001,花桥社区
121,431224107002,双井社区
220,431224107200,灯塔村村委会
220,431224107201,堰塘湾村村委会
220,431224107205,彩花村村委会
220,431224107206,兰花村村委会
220,431224107207,岩园村村委会
220,431224107209,塘湾村村委会
220,431224107210,水集村村委会
220,431224107216,伍家湾村村委会
220,431224107218,塘下垅村村委会
220,431224107220,宝塔村村委会
220,431224107221,凤凰村村委会
220,431224107222,长潭村村委会
220,431224107223,官庄村村委会
220,431224107224,洞底湾村村委会
220,431224107225,百花村村委会
220,431224107226,云坡村村委会
220,431224107228,和平村村委会
220,431224107231,梅花村村委会
210,431223211001,龙头庵社区
220,431223211200,雪峰村
220,431223211202,塘冲村
220,431223211204,大村村
220,431223211205,中溪口村
220,431223211207,长田村
220,431223211208,石溪口村
220,431223211210,茶园村
210,431223211212,龙头庵村
121,431224101001,江口社区
121,431224101003,涉江社区
121,431224101004,蒜园社区
121,431224101008,江坪社区
121,431224101010,湘维一社区
121,431224101011,湘维二社区
220,431224101200,顿旗村村委会
220,431224101201,白岩头村村委会
220,431224101202,金明村村委会
220,431224101203,仙人堂村村委会
220,431224101204,茶湾村村委会
220,431224101206,大湖坪村村委会
220,431224101207,立新村村委会
220,431224101209,虎皮溪村村委会
220,431224101210,芦冲元村村委会
220,431224101212,小江口村村委会
220,431224101214,飞水洞村村委会
220,431224101220,��水湾村村委会
220,431224101221,威虎山村村委会
220,431224101222,青江屯村村委会
220,431224101223,龙湖村村委会
220,431224101225,莲花村村委会
220,431224101226,沅枫村村委会
220,431224101229,白沙村村委会
121,431224108001,绿化社区
220,431224108202,嵩口湾村村委会
220,431224108204,溪口村村委会
220,431224108206,黑岩村村委会
220,431224108207,联合村村委会
220,431224108208,银湖村村委会
220,431224108209,湖田坪村村委会
220,431224108210,板栗坪村村委会
220,431224108213,莲塘坪村村委会
220,431224108214,刘家渡村村委会
220,431224108215,龙王江村村委会
220,431224108216,高明溪村村委会
220,431224108218,标东垅村村委会
220,431224108221,邱家湾村村委会
220,431224108224,白竹坪村村委会
121,431224100001,胜利社区
121,431224100002,东风社区
121,431224100003,民主社区
121,431224100004,解放社区
121,431224100005,长兴社区
121,431224100006,团结社区
121,431224100007,兴隆社区
121,431224100008,幸福社区
121,431224100009,迎宾社区
121,431224100010,屈原社区
121,431224100011,天星堂社区
220,431224100200,红远村村委会
220,431224100201,山门垅村村委会
220,431224100202,马田坪村村委会
220,431224100203,瑶头村村委会
220,431224100204,漫水村村委会
220,431224100205,茅坪村村委会
220,431224100207,高低村村委会
220,431224100208,梁家坡村村委会
220,431224100212,桥头水村村委会
220,431224100213,竹坳村村委会
220,431224100214,麻阳水村村委会
220,431224100215,杨家仁村村委会
220,431224100216,大潭村村委会
122,431224100219,张家桥村村委会
220,431224100224,哑塘村村委会
122,431224100225,长乐村村委会
122,431224100228,桔花园村村委会
220,431224100229,仲夏村村委会
220,431224100230,高田村村委会
220,431224100231,太坪村村委会
220,431224100232,红星村村委会
220,431224100234,红花园村村委会
220,431224100235,桐木坨村村委会
220,431224100236,岩英坪村村委会
220,431224100238,枣子坡村村委会
220,431224100240,岩湾村村委会
220,431224100242,车头村村委会
220,431224100243,新坪村村委会
220,431224100244,雷峰山村村委会
220,431224100247,双江口村村委会
220,431224100248,南华山村村委会
220,431223209200,五宝田村
220,431223209203,当峰村
220,431223209204,田坪村
220,431223209206,茂兰冲村
220,431223209207,保树坪村
220,431223209209,六屋场村
210,431223209210,上蒲溪村
220,431223209212,梯田村
121,431224104001,大埠社区
121,431224104002,正街社区
121,431224104003,建设社区
121,431224104004,新兴社区
122,431224104200,龙泉村村委会
220,431224104201,贵和村村委会
220,431224104202,岩板村村委会
122,431224104203,云盘村村委会
220,431224104204,向家冲村村委会
220,431224104207,金厂村村委会
220,431224104209,金牛村村委会
220,431224104210,金塘村村委会
220,431224104213,新星村村委会
220,431224104214,圭洞村村委会
220,431224104218,莲河村村委会
122,431224104219,少山村村委会
220,431224104220,梓坪村村委会
220,431224104222,横板桥村村委会
220,431224104223,中华村村委会
220,431224104224,石湾村村委会
220,431224104225,阳雀坡村村委会
220,431224104227,报木村村委会
220,431224104229,芙蓉村村委会
220,431224104231,乌峰村村委会
220,431224104233,温水村村委会
220,431224104235,虎岗村村委会
220,431224104236,岭脚村村委会
220,431224104238,永胜村村委会
220,431224104241,黄江村村委会
220,431224104242,大华村村委会
220,431224104244,合心村村委会
220,431224104246,栗山村村委会
220,431224104248,梁家洞村村委会
220,431224104249,红岭村村委会
220,431224104250,红岩村村委会
220,431224104251,小黄村村委会
220,431224104252,竹园村村委会
121,431224109001,两丫坪社区
220,431224109200,黄金村村委会
220,431224109201,顿脚水村村委会
220,431224109202,坪庄垅村村委会
220,431224109203,江溪龙村村委会
220,431224109204,凉水井村村委会
220,431224109206,咀坡村村委会
220,431224109207,当家村村委会
220,431224109208,提高村村委会
121,431223103001,火马冲社区
121,431223103002,寺前社区
220,431223103206,万寿村
122,431223103207,罗家湾村
122,431223103208,麻家湾村
220,431223103209,兰家湾村
121,431223103210,郑家坪村
220,431223103211,沙堆村
121,431223103212,火马冲村
122,431223103213,兴隆村
122,431223103214,大桥村
220,431223103217,燕子洞村
220,431223103219,柑子园村
220,431223103220,淡家坪村
220,431223103221,桃花坪村
122,431223103222,寺前铺村
220,431223103223,凉水井村
220,431223103224,二龙村
220,431223103225,山岳坡村
220,431223103226,顾家坪村
121,431224112001,回垅社区
121,431224112200,旗形村委会
220,431224112201,双江村村委会
220,431224112202,楠木冲村村委会
220,431224112203,鹿山村村委会
220,431224112204,里木墩村村委会
220,431224112206,步家垅村村委会
220,431224112208,岚水江村村委会
220,431224112211,新桥村村委会
220,431224112212,横路村村委会
220,431224112215,山背村村委会
220,431224112216,金石村村委会
220,431224112217,天星村村委会
121,431224113001,谭家湾社区
122,431224113200,卫星村村委会
220,431224113201,龙跃村村委会
220,431224113202,白泥村村委会
220,431224113204,�肜锎宕逦�会
220,431224113206,贺家冲村村委会
220,431224113207,清水塘村村委会
220,431224113208,向家垴村村委会
220,431224113209,张家冲村村委会
220,431224113210,深子湖村村委会
220,431224113213,水隘村村委会
220,431224113214,胡家坪村村委会
220,431224113216,葡萄溪村村委会
220,431224113217,铁山溪村村委会
220,431224113220,黄溪湾村村委会
220,431224113222,荞子湾村村委会
220,431224113223,炉场坪村村委会
220,431224113225,让家溪村村委会
220,431224113226,马家溪村村委会
220,431224113227,柑子园村村委会
220,431224113229,刘家坪村村委会
220,431224113230,曾家溪村村委会
220,431224113232,圣人山村村委会
121,431224110001,杨家山社区
121,431224110002,金福社区
121,431224110003,黄金街社区
220,431224110004,宏兴社区
122,431224110200,金中村村委会
220,431224110202,茅湾村村委会
220,431224110203,爱家村村委会
220,431224110206,景江村村委会
220,431224110209,西坪村村委会
220,431224110210,油麻村村委会
220,431224110212,湾潭村村委会
220,431224110214,树凉村村委会
220,431224110215,大埠村村委会
220,431224110216,分水界村村委会
220,431224110218,七里村村委会
220,431224110220,横坡村村委会
220,431224110221,合田村村委会
220,431224110222,高桥村村委会
220,431224110223,紫云村村委会
121,431224114200,仁里冲村村委会
220,431224114203,思蒙湾村村委会
220,431224114204,花园村村委会
220,431224114206,黄家庄村村委会
220,431224114208,九家溪村村委会
220,431224114209,新庄垅村村委会
220,431224114210,上虾溪村村委会
220,431224114212,军田湾村村委会
220,431224114213,管竹垅村村委会
220,431224114214,蓑衣溪村村委会
210,431224213200,油洋村村委会
220,431224213201,大址坊村村委会
220,431224213205,长坡村村委会
220,431224213208,小址坊村村委会
220,431224213211,来溪村村委会
220,431224213212,麻溪村村委会
220,431224213215,官溪江村村委会
220,431224213216,河底江村村委会
220,431224213217,庄坪村村委会
220,431224213220,东山村村委会
121,431224117200,松林村村委会
220,431224117201,林果村村委会
220,431224117202,沙坪村村委会
220,431224117203,油垅村村委会
220,431224117204,坪溪村村委会
220,431224117205,茅坡村村委会
220,431224117206,黄龙村村委会
220,431224117208,光明村村委会
220,431224117212,华荣村村委会
220,431224117214,宝山村村委会
220,431224117215,来凤村村委会
220,431224117217,红花村村委会
220,431224117220,前进村村委会
220,431224117221,回春村村委会
121,431224116200,统溪河村村委会
220,431224116201,龙岩村村委会
220,431224116202,竹坪村村委会
220,431224116205,丫吉坳村村委会
220,431224116206,穿岩山村村委会
220,431224116207,枫林村村委会
220,431224116209,牛溪村村委会
220,431224116213,白竹坡村村委会
210,431224204200,舒溶溪村村委会
220,431224204201,火炉溪村村委会
220,431224204202,龙角桥村村委会
220,431224204204,水洋坪村村委会
220,431224204205,尖岩塘村村委会
220,431224204206,竹坡坳村村委会
220,431224204207,扎水塘村村委会
220,431224204208,水田溪村村委会
220,431224204209,曹家溪村村委会
121,431224115200,三江村村委会
220,431224115201,金兰村村委会
220,431224115203,五里塘村村委会
220,431224115205,将溪村村委会
220,431224115207,两江村村委会
220,431224115209,木壕村村委会
220,431224115211,朱溪村村委会
220,431224115217,石牛寨村村委会
220,431224115220,乐园村村委会
220,431224115222,西湖村村委会
220,431224115223,江东村村委会
220,431224115227,龙泉山村村委会
220,431224115230,公鸡村村委会
220,431224115231,坪坡村村委会
220,431224115234,双坪村村委会
220,431224115237,一心村村委会
220,431224115238,龙山村村委会
220,431224115240,青树村村委会
220,431224115241,金龙村村委会
220,431224115242,梅兰村村委会
220,431224115244,同堂村村委会
220,431224115246,大花村村委会
220,431224115248,金鸡村村委会
210,431224223200,中都村村委会
220,431224223201,沙溪村村委会
220,431224223203,蛟溪村村委会
220,431224223207,上尚村村委会
220,431224223209,高坪村村委会
220,431224223210,长丰村村委会
121,431225103001,诸葛井居委会
122,431225103200,团河村村委会
220,431225103201,漫塘村村委会
122,431225103202,向阳村村委会
220,431225103203,官舟村村委会
220,431225103205,吊塘村村委会
220,431225103207,楠木村村委会
220,431225103211,盛储村村委会
220,431225103212,燕冲村村委会
220,431225103213,竹坡村村委会
220,431225103215,力宏村村委会
210,431224219200,罗丰村村委会
220,431224219201,金子村村委会
220,431224219203,治湾村村委会
220,431224219204,大同村村委会
220,431224219205,高台村村委会
220,431224219206,罗子山村村委会
220,431224219208,杨柳村村委会
220,431224219212,月溪村村委会
220,431224219213,雷坡村村委会
121,431225101001,枫响铃居委会
121,431225101002,元冲火车站居委会
121,431225101003,汽车站居委会
220,431225101202,木臻村村委会
220,431225101205,铺坪村村委会
220,431225101206,清水村村委会
122,431225101207,枫木村村委会
220,431225101209,大顺村村委会
220,431225101210,毛田村村委会
220,431225101211,高村村委会
220,431225101214,五星村村委会
220,431225101215,红旗村村委会
220,431225101217,坪村村委会
220,431225101218,新屋村村委会
220,431225101219,麻塘村村委会
210,431224224200,旺坪村村委会
220,431224224201,青坡村村委会
220,431224224203,白玉村村委会
220,431224224205,烂泥湾村村委会
220,431224224206,荆竹山村村委会
220,431224224208,过江坡村村委会
220,431224224209,朱家园村村委会
220,431224224211,瓦庄村村委会
220,431224224213,金鸡垅村村委会
121,431225104001,若水街居委会
122,431225104200,若水村村委会
220,431225104202,里龙村村委会
220,431225104204,吉巢村村委会
220,431225104206,望东村村委会
220,431225104208,八宋村村委会
220,431225104210,鲁冲村村委会
220,431225104213,瓦窑村村委会
220,431225104214,地四方村村委会
220,431225104218,坡塘村村委会
220,431225104219,檀木村村委会
220,431225104221,长田村村委会
112,431225104222,架坪村村委会
220,431225104228,翁杓村村委会
220,431225104229,翁堆村村委会
220,431225104230,翁顶村村委会
220,431225104231,塘枧村村委会
220,431225104232,抱蓬村村委会
112,431225104233,黄茅村村委会
220,431225104234,团结村村委会
220,431225104235,东风村村委会
210,431224222200,乡门村村委会
220,431224222201,双江潭村村委会
220,431224222203,令溪塘村村委会
220,431224222205,诏浩垴村村委会
121,431225108200,金坪村村委会
220,431225108201,桐木村村委会
122,431225108202,岩脚村村委会
220,431225108207,黄土坝村村委会
220,431225108208,清江村村委会
220,431225108209,地灵村村委会
220,431225108210,石其村村委会
220,431225108211,水尾村村委会
220,431225108212,肖家村村委会
220,431225108213,王家村村委会
220,431225108214,东岳村村委会
220,431225108215,楼脚村村委会
220,431225108216,坡脚村村委会
220,431225108218,半山村村委会
220,431225108220,老团村村委会
121,431225106001,林源居委会
121,431225106200,铁炉头村村委会
220,431225106201,吉朗村村委会
122,431225106203,杨家渡村村委会
122,431225106204,广坪村村委会
220,431225106205,龙孔村村委会
220,431225106206,石家村村委会
220,431225106208,苏溪口村村委会
220,431225106209,西楼村村委会
220,431225106210,羊角坪村村委会
220,431225106212,蒿圮坪村村委会
220,431225106216,么哨村村委会
220,431225106217,广木村村委会
210,431224230200,龙庄湾村村委会
220,431224230201,白银塘村村委会
220,431224230202,刘家湖村村委会
220,431224230205,小冲村村委会
220,431224230206,柳沙坪村村委会
220,431224230208,进马江村村委会
122,431225102003,龙燕社区居民委员会
121,431225102200,堡子村村委会
122,431225102201,上坊村村委会
122,431225102202,星塘村村委会
220,431225102203,黄旗村村委会
220,431225102204,新店村村委会
220,431225102205,坪见村村委会
220,431225102209,茶冲村村委会
220,431225102211,胜溪村村委会
220,431225102213,中心村村委会
220,431225102215,楼落村村委会
220,431225102216,金山村村委会
122,431225107001,青江溪居委会
121,431225107200,相见村村委会
220,431225107204,阳隆村村委会
122,431225107205,黄土村村委会
220,431225107206,马鞍村村委会
220,431225107207,北厂村村委会
220,431225107211,闹溪村村委会
220,431225107213,马田村村委会
220,431225107214,黄家村村委会
220,431225107215,唐家村村委会
220,431225107216,银山村村委会
220,431225107217,小溪口村村委会
210,431225200200,沙溪村村委会
210,431225200202,古雅村村委会
220,431225200206,凤羊村村委会
220,431225200207,市田村村委会
220,431225200208,中全村村委会
220,431225200210,洛阳村村委会
220,431225200212,玩洞村村委会
220,431225200213,塘湾村村委会
220,431225200215,冷溪村村委会
220,431225200216,晒金村村委会
220,431225200218,木寨村村委会
220,431225200219,丰山村村委会
