UrbanRuralCode,code,name
121,232723100001,松苑社区居委会
121,232723100002,阳光社区居委会
121,232723100003,桥北社区居委会
111,232723100005,明苑社区
220,232723100200,黑山村村委会
220,232723100400,古莲河露天煤矿社区
121,232722100001,繁荣社区
122,232722100002,塔林社区
122,232722100004,新建社区
121,232722100005,林缘社区
210,232721204200,白银纳村委会
210,232721204201,更新村委会
220,232721204202,玻璃沟村委会
220,232721204203,新村村委会
220,232721204204,新河村委会
210,232721204205,红光村委会
121,232723101001,图强林业社区
121,232722102001,盘古社区
121,232722101001,瓦拉干社区
123,232722400408,铁路居委会
220,232722400502,永庆林场生活区
220,232722400503,双河自然保护区生活区
220,232722400504,查班河林场生活区
220,232722400505,中心苗圃生活区
220,232722400506,小根河林场生活区
220,232722400509,白银纳林场生活区
121,232723103200,二十五站村村委会
121,232723103201,大河西村村委会
121,232723103202,古城村村委会
210,232722201200,依西肯村村委会
220,232722201201,新东屯村村委会
220,232722201202,瓦干村村委会
121,232723102004,阿木尔劲涛社区
121,232723104200,北极村村委会
220,232723104201,北红村村委会
220,232723104202,洛古河村村委会
121,232723104203,鄂伦春族民族村
123,232721400404,家园社区
210,232721205200,长山村委会
220,232721205201,象山村委会
220,232721205202,铁山村委会
220,232721205203,临江村委会
210,232721205204,北疆村委会
220,232721205205,嘎鲁河村委会
210,232721200200,三卡村委会
210,232721200201,繁荣村委会
210,232721200202,黑山头村委会
220,232721200203,沿江村委会
220,232721200204,宽河村委会
220,232721200205,老道店村委会
220,232721200206,星山村委会
220,232721200207,江湾村委会
210,232722200200,汉族村村委会
210,232722200201,鄂族新村村委会
220,232722200202,奋斗村村委会
220,232722200203,创业村村委会
220,232722200204,兴建村村委会
210,232722200205,永丰村村委会
121,232722103001,古驿办事处古驿社区居民委员会
220,232721201200,金山村委会
220,232721201201,翻身屯村委会
220,232721201202,三间房村委会
220,232721201203,友谊村委会
220,232721201204,察哈彦村委会
210,232722202201,开库康村村委会
220,232722202202,马伦村村委会
210,232721201205,新街基村委会
220,232721203200,李花站村委会
220,232721203201,曙光村委会
210,232721203202,鸥浦村委会
220,232721203203,三合村委会
220,232721202200,日升利村委会
220,232721202201,新立村委会
210,232721202202,兴华村委会
220,232721202203,东山村委会
220,232721202204,新民村委会
220,232721202205,宋家店村委会
220,232721203204,老卡村委会
220,232721203205,怀柔村委会
220,232721203206,正棋村委会
121,232723105001,柳山社区
123,232723400506,前哨林场生活区
220,232723400507,金沟林场生活区
123,232723401501,奋斗林场生活区
220,232723401502,二十八站林场生活区
220,232723401503,育英林场生活区
220,232723401504,潮河林场生活区
220,232723401505,潮满林场生活区
111,310101013001,汉口路居委会
111,310101013003,北京居委会
111,310101013004,宁波路居委会
111,310101013005,无锡路居委会
111,310101013007,东风居委会
111,310101013008,山东北路居委会
111,310101013009,虎丘路居委会
111,310101013010,永安路居委会
111,310101013012,永胜路居委会
111,310101013014,中山东一路居委会
111,310101013015,盛泽居委会
111,310101013016,金陵居委会
111,310101013017,福南居委会
111,310101013018,宝兴居委会
111,310101013019,昭通路居委会
111,310101013020,瑞福居委会
111,310101013021,云南居委会
111,310101013022,山西南路居委会
111,310101013023,新建二村居委会
123,232723402501,红旗林场生活区
220,232723402503,长山林场生活区
220,232723402504,依林林场生活区
220,232723402505,龙河林场生活区
220,232723402506,兴安林场生活区
111,310101002001,云南中路居委会
111,310101002002,龙泉园路居委会
111,310101002003,贵州路居委会
111,310101002006,新桥居委会
111,310101002007,牛庄路居委会
111,310101002008,厦门路居委会
111,310101002009,福海居委会
111,310101002010,承兴居委会
111,310101002011,三德居委会
111,310101002013,福瑞居委会
111,310101002014,平望街居委会
111,310101002015,小花园居委会
111,310101002017,长江居委会
111,310101002018,江阴居委会
111,310101002019,均乐居委会
111,310101002020,新昌居委会
111,310101002021,振兴居委会
111,310101002022,定兴居委会
111,310101002023,顺天村居委会
111,310104012001,东兰路居委会
111,310104012002,古美路第一居委会
111,310104012003,古美路第二居委会
111,310104012006,钦北居委会
111,310104012007,古美路第三居委会
111,310104012008,古美路第四居委会
111,310104012009,桂林苑居委会
111,310104012010,虹南居委会
111,310104012011,虹星居委会
111,310104012012,航天新苑居委会
111,310104012013,怡桂苑居委会
111,310104012016,永兆居委会
111,310104003001,上海新村居委会
111,310104003002,德昌居委会
111,310104003003,康平居委会
111,310104003004,广元居委会
111,310104003005,安亭居委会
111,310104003006,吴兴居委会
111,310104003007,天平居委会
111,310104003008,宛平居委会
111,310104003009,高安居委会
111,310104003010,建新居委会
111,310104003011,永太居委会
111,310104003012,永嘉新村居委会
111,310104003013,桃源村居委会
111,310104003017,息村居委会
111,310104003019,肇嘉浜居委会
111,310104003021,慎成居委会
111,310104003024,嘉善居委会
111,310104003025,建岳居委会
111,310104003026,永康居委会
111,310104007001,日晖新城居委会
111,310104007002,日晖七村居委会
111,310104007003,日晖六村第一居委会
111,310104007004,日晖六村第二居委会
111,310104007008,康巨居委会
111,310104007009,江南新村居委会
111,310104007013,大木桥路第三居委会
111,310104007014,上影居委会
111,310104007015,茶陵居委会
111,310104007018,日晖二村居委会
111,310104007021,肇嘉浜路第一居委会
111,310104007022,肇清居委会
111,310104007023,景泰居委会
111,310104007024,大木桥路第四居委会
111,310104007025,大木桥路第五居委会
111,310104007026,日晖五村居委会
111,310104007028,恒益居委会
111,310104007049,尚海湾居委会
111,310101023001,雁荡居委会
111,310101023002,延中居委会
111,310101023003,巨鹿居委会
111,310101023004,锦江居委会
111,310101023005,南昌居委会
111,310101023006,茂名居委会
111,310101023008,淮中居委会
111,310101023009,长乐居委会
111,310101023010,香山居委会
111,310101023011,永嘉居委会
111,310101023012,思南居委会
111,310101023013,陕建居委会
111,310101023014,瑞成居委会
111,310101023015,瑞兴居委会
111,310101023016,建德居委会
111,310101023017,瑞雪居委会
111,310104003027,太原居委会
111,310104003028,陕西居委会
