UrbanRuralCode,code,name
111,110101001015,王府井社区居委会
111,110101005001,海运仓社区居委会
111,110101005002,北新仓社区居委会
111,110101005004,门楼社区居委会
111,110101005005,十三条社区居委会
111,110101005006,民安社区居委会
111,110101005008,九道湾社区居委会
111,110101005009,北官厅社区居委会
111,110101005010,青龙社区居委会
111,110101005011,小菊社区居委会
111,110101005012,藏经馆社区居委会
111,110101005014,草园社区居委会
111,110101005016,前永康社区居委会
111,110101010001,交通社区居委会
111,110101010002,林调社区居委会
111,110101010003,民旺社区居委会
111,110101010008,安德路社区居委会
111,110101010009,二区社区居委会
111,110101010011,七区社区居委会
111,110101010013,化工社区居委会
111,110101010014,安德里社区居委会
111,110101010015,兴化社区居委会
111,110101010016,人定湖社区居委会
111,110101010017,小黄庄社区居委会
111,110101010018,总政社区居委会
111,110101010019,安贞苑社区居委会
111,110101010020,地坛社区居委会
111,110101010021,黄寺社区居委会
111,110101010022,新建路社区居委会
111,110101010023,东河沿社区居委会
111,110101010024,西河沿社区居委会
111,110101010026,青年湖社区居委会
111,110101010027,和平里社区居委会
111,110102001001,南北长街社区居委会
111,110102001004,府右街南社区居委会
111,110102001006,光明社区居委会
111,110102001007,西交民巷社区居委会
111,110102001011,北新华街社区居委会
111,110102001012,六部口社区居委会
111,110102001013,和平门社区居委会
111,110102001018,钟声社区居委会
111,110102001019,太仆寺街社区居委会
111,110102001023,西黄城根南街社区居委会
111,110102001026,义达里社区居委会
111,110102001027,西单北社区居委会
111,110102001028,未英社区居委会
111,110101003001,交东社区居委会
111,110101003002,福祥社区居委会
111,110101003003,大兴社区居委会
111,110101003005,府学社区居委会
111,110101003007,鼓楼苑社区居委会
111,110101003008,菊儿社区居委会
111,110101003009,南锣鼓巷社区居委会
111,110102009001,文兴街社区居委会
111,110102009002,朝阳庵社区居委会
111,110102009005,三塔社区居委会
111,110102009008,新华南社区居委会
111,110102009009,百万庄东社区居委会
111,110102009011,百万庄西社区居委会
111,110102009013,车公庄社区居委会
111,110102009014,新华东社区居委会
111,110102009016,新华里社区居委会
111,110102009017,榆树馆社区居委会
111,110102009020,德宝社区居委会
111,110102009023,团结社区居委会
111,110102009026,北营房西里社区居委会
111,110102009028,北营房东里社区居委会
111,110102009031,黄瓜园社区居委会
111,110102009032,露园社区居委会
111,110102009035,阜外西社区居委会
111,110102009036,洪茂沟社区居委会
111,110102009038,阜外东社区居委会
111,110102009039,南营房社区居委会
111,110102009041,万明园社区居委会
111,110102009042,滨河社区居委会
111,110102017001,西便门西里社区居委会
111,110102017002,西便门东里社区居委会
111,110102017003,槐柏树街北里社区居委会
111,110102017004,长椿街西社区居委会
111,110102017005,槐柏树街南里社区居委会
111,110102017006,核桃园社区居委会
111,110102017007,报国寺社区居委会
111,110102017008,上斜街社区居委会
111,110102017009,宣武门西大街社区居委会
111,110102017010,三庙街社区居委会
111,110102017011,康乐里社区居委会
111,110102017012,广安东里社区居委会
111,110102017013,大街东社区居委会
111,110102017014,老墙根社区居委会
111,110102017015,长椿街社区居委会
111,110102017016,西便门内社区居委会
111,110102017017,长椿里社区居委会
111,110102017018,校场社区居委会
111,110102020001,鸭子桥社区居委会
111,110102020002,青年湖社区居委会
111,110102020003,椿树馆社区居委会
111,110102020004,白菜湾社区居委会
111,110102020005,车站东街社区居委会
111,110102020006,车站西街社区居委会
111,110102020007,车站西街十五号院社区居委会
111,110102020008,红居南街社区居委会
111,110102020009,红居街社区居委会
111,110102020010,手帕口南街社区居委会
111,110102020011,朗琴园社区居委会
111,110102020012,红莲南里社区居委会
111,110102020013,红莲中里社区居委会
111,110102020014,红莲北里社区居委会
111,110102020015,湾子街社区居委会
111,110102020016,马连道社区居委会
111,110102020017,三义里社区居委会
111,110102020018,马连道中里社区居委会
111,110102020019,三义东里社区居委会
111,110102020020,莲花河社区居委会
111,110102020021,小马厂社区居委会
111,110102020022,天宁寺北里社区居委会
111,110102020023,天宁寺南里社区居委会
111,110102020024,手帕口北街社区居委会
111,110102020025,二热社区居委会
111,110102020026,乐城社区居委会
111,110102020027,荣丰社区居委会
111,110102020028,依莲轩社区居委会
111,110102020029,蝶翠华庭社区居委会
111,110102020030,中新佳园社区居委会
111,110102012001,西四北社区居委会
111,110102012003,西安门社区居委会
111,110102012004,西什库社区居委会
111,110102012005,爱民街社区居委会
111,110102012006,大红罗社区居委会
111,110102012007,西巷社区居委会
111,110102012008,护国寺社区居委会
111,110102012009,簸箩仓社区居委会
111,110102012011,前铁社区居委会
111,110102012012,柳荫街社区居委会
111,110102012014,兴华社区居委会
111,110102012015,松树街社区居委会
111,110102012016,前海北沿社区居委会
111,110102012017,前海东沿社区居委会
111,110102012018,白米社区居委会
111,110102012019,景山社区居委会
111,110102012020,米粮库社区居委会
111,110102012022,旧鼓楼社区居委会
111,110102012023,双寺社区居委会
111,110102012024,鼓西社区居委会
111,110102012026,后海社区居委会
111,110102012029,苇坑社区居委会
111,110102012031,后海西沿社区居委会
111,110102012032,西海社区居委会
111,110102012033,四环社区居委会
111,110102013001,前门西河沿社区居委会
111,110102013002,延寿街社区居委会
111,110102013003,三井社区居委会
111,110102013004,大栅栏西街社区居委会
111,110102013005,石头社区居委会
111,110102013006,铁树斜街社区居委会
111,110102013007,百顺社区居委会
111,110102013008,大安澜营社区居委会
111,110102013009,煤市街东社区居委会
111,110102018001,牛街东里社区居委会
111,110102018002,春风社区居委会
111,110102018003,钢院社区居委会
111,110102018004,南线阁社区居委会
111,110102018005,菜园北里社区居委会
111,110102018006,枫桦社区居委会
111,110102018007,法源寺社区居委会
111,110102018008,白广路社区居委会
111,110102018009,牛街西里一区社区居委会
111,110102018010,牛街西里二区社区居委会
111,110105001024,南郎家园社区居委会
111,110105001025,北郎家园社区居委会
111,110105001026,永安里社区居委会
111,110105001027,光华里社区居委会
111,110105001028,建国里社区居委会
111,110105001029,秀水社区居委会
111,110105001033,北郎东社区居委会
111,110105001034,永安里东社区居委会
111,110105004032,幸福一村社区居委会
111,110105004033,幸福二村社区居委会
111,110105004034,北三里社区居委会
111,110105004036,东三里社区居委会
111,110105004037,中三里社区居委会
111,110105004039,白家庄西里社区居委会
111,110105004040,中纺里社区居委会
111,110105007039,胜古庄社区居委会
111,110105007040,樱花园社区居委会
111,110105007041,和平东街社区居委会
111,110105007042,砖角楼社区居委会
111,110105007043,和平家园社区居委会
111,110105007044,十四区社区居委会
111,110105007045,小黄庄社区居委会
111,110105007046,煤炭科技苑社区居委会
111,110105007047,胜古北社区居委会
111,110105011041,电子球场路社区居委会
111,110105011042,东路社区居委会
111,110105011043,红霞路社区居委会
111,110105011044,南路社区居委会
111,110105011045,中北路社区居委会
111,110105011046,大山子社区居委会
111,110105011047,高家园社区居委会
