UrbanRuralCode,code,name
121,510304100208,光明村委会
220,510304100209,伍家村委会
220,510304100211,青龙村委会
122,510304100212,恐龙村委会
123,510304102002,团标寺社区居委会
220,510304102201,申家村委会
220,510304102202,福禄村委会
220,510304102203,狮塘村委会
220,510304102204,朝天村委会
220,510304102205,楼房村委会
220,510304102206,高坎村委会
121,510304102207,红星村委会
220,510304102208,莲花村委会
220,510304102209,土柱村委会
121,510303108001,天府社区居委会
122,510303108201,石龙村委会
220,510303108202,双河村委会
220,510303108203,先锋村委会
220,510303108204,桥冲村委会
220,510303108205,白云村委会
220,510303108206,张家桥村委会
220,510303108207,花椒村委会
220,510303108208,晏家村委会
220,510303108209,高梯子村委会
220,510303108210,郑家观村委会
220,510303108211,高兴村委会
220,510303108212,友好村委会
220,510303108213,朱家嘴村委会
220,510303108214,吴家祠村委会
220,510303108215,象狮村委会
220,510303108216,回龙湾村委会
220,510303108217,新平村委会
220,510303108218,千斤村委会
122,510303108219,四海村委会
220,510303108220,铁桥村委会
220,510303108221,祥龙村委会
220,510303108222,黄连树村委会
122,510303108223,正兴村委会
220,510303108224,凤鸣村委会
220,510303108225,四平村委会
220,510303108226,双观村委会
220,510303108227,徐家村委会
220,510303108228,杨柳村委会
220,510303108229,陈家殿村委会
220,510303108230,吴家山村委会
220,510303108231,五四村委会
220,510303108232,天宫村委会
220,510303108233,高梯村委会
220,510303108234,兴隆村委会
220,510303108235,三元村委会
220,510303108236,兰田村委会
220,510303106222,艾家村委会
220,510303106223,复兴村委会
111,510304002009,和大社区居委会
111,510304002010,红苕地社区居委会
111,510304002011,广华社区居委会
111,510304002013,大�R桶社区居委会
111,510304002014,华大社区居委会
111,510304002016,龙井社区居委会
121,510304103002,三多寨社区居委会
121,510304103201,芦家村委会
220,510304103202,狮子村委会
220,510304103203,联合村委会
220,510304103205,徐家村委会
220,510304103206,龙斗村委会
220,510304103207,轿子村委会
220,510304103208,同春村委会
121,510304103209,红灯村委会
220,510304103210,长河村委会
220,510304103211,石龙村委会
220,510304103212,元湾村委会
220,510304103213,三关村委会
220,510304103214,洞云村委会
220,510304103215,杨柳村委会
220,510304103216,高家村委会
220,510304103217,八甲村委会
220,510304103218,公平村委会
111,510304106001,天元井社区居委会
123,510304106002,董家村社区居委会
112,510304106201,董家村委会
112,510304106202,天元村委会
111,510304106203,柏树村委会
220,510304106204,燎原村委会
220,510304106205,富华村委会
220,510304106206,焦家坝村委会
121,510304106207,詹家村委会
220,510304106208,白杨村委会
220,510304106209,白果冲村委会
220,510304106210,文家村委会
121,510304107001,王爷庙社区居委会
121,510304107002,张家坝社区居委会
122,510304107201,张寺村委会
122,510304107202,富隆村委会
220,510304107203,红旗村委会
220,510304107204,藕塘村委会
220,510304107205,群力村委会
220,510304107206,群光村委会
220,510304107207,群星村委会
220,510304107208,佛岩村委会
220,510304107209,青年村委会
220,510304107210,权利村委会
220,510304107211,贯山村委会
220,510304107212,农科村委会
220,510304107213,大桥村委会
220,510304107214,星光村委会
220,510304107215,金星村委会
220,510304107216,大义村委会
220,510304107217,会家村委会
220,510304107218,鞍山村委会
220,510304107219,水井村委会
220,510304107220,高店村委会
220,510304107221,关刀村委会
220,510304107222,陈家村委会
220,510304107223,关家村委会
220,510304107224,祝家村委会
220,510304107225,双河村委会
220,510304107226,东胜村委会
220,510304107227,四盟村委会
220,510304107228,宁远村委会
220,510304107229,老贯村委会
220,510304107230,罗井村委会
220,510304107231,竹林村委会
220,510304107232,前锋村委会
220,510304107233,烟墩村委会
121,510304108001,庙坝场社区居委会
121,510304108201,坪上村委会
220,510304108202,红光村委会
220,510304108203,庙坝村委会
220,510304108204,杨柳村委会
220,510304108205,灯杆村委会
220,510304108206,破桥村委会
220,510304108207,花椒村委会
220,510304108208,脚仙村委会
220,510304108209,柑子村委会
220,510304108210,黄荆村委会
220,510304108211,梁冲村委会
220,510304108212,贾石村委会
220,510304108213,九房村委会
220,510304108214,青杠村委会
111,510304207006,永胜社区居委会
111,510304207007,凤凰社区居委会
111,510304207008,济公社区居委会
111,510304207009,远达花园社区居委会
111,510304207010,山水名苑社区居委会
111,510304207011,盐都花园社区居委会
111,510304207202,济公村委会
220,510304207204,凤凰村委会
220,510304207205,永胜村委会
121,510311101002,沙坪街社区居民委员会
121,510311101003,糍粑坳社区居民委员会
111,510311101004,新城板仓社区居民委员会
111,510311101005,新城龙湖远达社区居民委员会
123,510311101006,新城区恒大绿洲社区居民委员会
121,510311101007,沿滩新城区沿湖社区居民委员会
121,510311101008,沿滩新城区锦城社区居民委员会
121,510311101201,打谷村民委员会
220,510311101202,唐庙村民委员会
220,510311101203,曾家桥村民委员会
112,510311101204,蔡市村民委员会
220,510311101205,詹市村民委员会
220,510311101206,易市村民委员会
220,510311101207,桔香村民委员会
112,510311101208,瑶湾村民委员会
220,510311101209,付家村民委员会
220,510311101210,重滩村民委员会
112,510311101211,卷梓村民委员会
220,510311101212,严家村民委员会
121,510311101213,卫里村民委员会
112,510311101214,尖山村民委员会
111,510311101215,杨公桥村民委员会
220,510311101216,老房村民委员会
220,510311101218,岩山村民委员会
220,510311101219,蛇金山村民委员会
112,510311101220,万佳村民委员会
121,510311101221,新严村民委员会
220,510311101222,兴塘村民委员会
121,510311107002,周场社区居民委员会
122,510311107201,中心村民委员会
220,510311107202,八一村民委员会
220,510311107203,新和村民委员会
220,510311107204,新华村民委员会
220,510311107205,新湾村民委员会
220,510311107206,胡桥村民委员会
220,510311107207,高滩村民委员会
220,510311107208,海涛村民委员会
220,510311107209,江冲村民委员会
121,510304109001,回龙场社区居委会
122,510304109201,红艳村委会
220,510304109202,狮子村委会
220,510304109203,优胜村委会
220,510304109204,关帝村委会
220,510304109205,枇粑村委会
220,510304109206,庆华村委会
220,510304109207,大同村委会
220,510304109208,红珠村委会
220,510304109209,大冲村委会
220,510304109210,群英村委会
220,510304109211,双柏村委会
220,510304109212,玛瑙村委会
220,510304109213,周祠村委会
220,510304109214,大丰村委会
220,510304109215,火炬村委会
220,510304109216,古井村委会
220,510304109217,雄丰村委会
123,510311108009,邓关盐业社区居民委员会
121,510311108010,会仙桥社区居民委员会
121,510311108201,顺昌美村民委员会
220,510311108202,黄岭村民委员会
220,510311108203,牌坊村民委员会
220,510311108204,高石村民委员会
220,510311108205,大力村民委员会
122,510311108206,新塘村民委员会
111,510304205003,金胜社区居委会
112,510304205004,茴新社区居委会
220,510304205005,永田社区居委会
111,510304205006,金桂社区居委会
111,510304205208,金胜村委会
220,510304205209,茴新村委会
220,510304205210,永田村委会
121,510311109004,王井街社区居民委员会
122,510311109201,王井村民委员会
220,510311109202,新民村民委员会
220,510311109203,太源村民委员会
220,510311109204,黄桷村民委员会
220,510311109205,沱田村民委员会
121,510311109206,赵湾村民委员会
220,510311109207,虾坝村民委员会
220,510311109208,鱼塘村民委员会
220,510311109209,桂花村民委员会
220,510311109210,曹湾村民委员会
121,510311105002,富全街社区居民委员会
122,510311105201,新房村民委员会
220,510311105202,大罗村民委员会
220,510311105203,代寺村民委员会
220,510311105204,舒安村民委员会
220,510311105205,金兰村民委员会
220,510311105206,万场村民委员会
122,510311105207,中堰村民委员会
220,510311105208,余山村民委员会
220,510311105209,蒲殿村民委员会
121,510311106003,鳌头铺社区居民委员会
122,510311106201,前进村民委员会
220,510311106202,七一村民委员会
220,510311106203,兴加村民委员会
220,510311106204,双林村民委员会
220,510311106205,云龙村民委员会
220,510311106206,瓦市村民委员会
220,510311106207,彭石村民委员会
220,510311106208,新正村民委员会
220,510311106209,新元村民委员会
220,510311106210,长田村民委员会
220,510311106211,张山村民委员会
220,510311106212,柏祥村民委员会
121,510311102002,兴隆场社区居民委员会
122,510311102201,舒滩村民委员会
122,510311102202,陈湾村民委员会
122,510311102203,卫星村民委员会
220,510311102204,留永村民委员会
220,510311102205,桃山村民委员会
220,510311102206,沙田村民委员会
220,510311102207,光辉村民委员会
220,510311102208,先锋村民委员会
220,510311102209,兴陈村民委员会
220,510304204201,何家冲村委会
210,510304204202,瓦高村委会
220,510304204204,新房村委会
220,510304204205,林远巷村委会
220,510304204206,蔡家冲村委会
220,510304204207,龚家渡村委会
121,510311110002,黄镇铺社区居民委员会
122,510311110201,红旗村民委员会
220,510311110202,金星村民委员会
220,510311110203,回龙村民委员会
220,510311110204,群英村民委员会
220,510311110205,光明村民委员会
220,510311110206,国光村民委员会
220,510311110207,农丰村民委员会
122,510311110208,凤凰村民委员会
220,510311110209,水井沟村民委员会
220,510311110210,勤俭村民委员会
220,510311110211,霞光村民委员会
220,510311110212,双城村民委员会
121,510304105002,新店社区居委会
122,510304105201,新店村委会
220,510304105202,郭家村委会
220,510304105203,盘石村委会
220,510304105204,新建村委会
220,510304105205,晏家村委会
122,510304105206,龙凼村委会
220,510304105207,余家村委会
220,510304105208,何院村委会
220,510304105209,共和村委会
210,510311203001,刘家山社区居民委员会
210,510311203201,红光村民委员会
220,510311203202,丰收村民委员会
220,510311203203,战斗村民委员会
220,510311203204,利民村民委员会
220,510311203205,立志村民委员会
220,510311203206,云丰村民委员会
220,510311203207,回龙村民委员会
121,510304104002,何家场社区居委会
220,510304104201,五四村委会
220,510304104202,龙盘村委会
220,510304104203,和平村委会
220,510304104204,新民村委会
220,510304104205,阮家村委会
220,510304104206,胡家村委会
220,510304104207,王家村委会
220,510304104208,青杠村委会
220,510304104209,永丰村委会
122,510304104210,蔡家村委会
122,510304104212,永太村委会
220,510304104213,白合村委会
220,510304104214,彭家村委会
220,510304104215,十字村委会
220,510304104216,三和村委会
220,510304104217,黄桷村委会
220,510304104218,高庙村委会
220,510304104219,廖家村委会
210,510311204002,九洪街社区居民委员会
210,510311204201,九洪村民委员会
220,510311204202,联合村民委员会
220,510311204203,齐岩村民委员会
220,510311204204,张湾村民委员会
220,510311204205,共和村民委员会
220,510311204206,照石塔村民委员会
220,510311204207,石塔山村民委员会
220,510311204208,周湾村民委员会
220,510311204209,三河村民委员会
220,510311204210,莲花村民委员会
220,510311204211,代湾村民委员会
220,510311204212,骑龙村民委员会
220,510311204213,白罗村民委员会
121,510311112001,仙滩社区居民委员会
122,510311112201,箭口村民委员会
122,510311112202,华丰村民委员会
220,510311112203,云溪村民委员会
220,510311112204,五七村民委员会
220,510311112205,水口村民委员会
220,510311112206,蕉湾村民委员会
220,510311112207,姚湾村民委员会
220,510311112208,象山村民委员会
220,510311112209,上水村民委员会
220,510311112210,月合村民委员会
220,510311112211,石塔村民委员会
220,510311112212,芭茅村民委员会
220,510311112213,鱼洞村民委员会
220,510311112214,坳店村民委员会
220,510311112215,洞山村民委员会
220,510311112216,瑜龙村民委员会
220,510311112217,天成村民委员会
220,510311112218,大岩村民委员会
220,510311112219,石桥村民委员会
220,510311112220,余家村民委员会
220,510311112221,马丘村民委员会
220,510311112222,百胜村民委员会
220,510311112223,南和村民委员会
220,510311112224,八斗村民委员会
220,510311112225,柏树村民委员会
220,510311112226,狮吼村民委员会
121,510321100022,北街社区居民委员会
121,510321100023,西街社区居民委员会
121,510321100024,河街社区居民委员会
121,510321100025,桂林街社区居民委员会
121,510321100026,南街社区居民委员会
121,510321100027,东街社区居民委员会
121,510321100028,附东街社区居民委员会
121,510321100029,荣州路社区居民委员会
121,510321100030,二佛路社区居民委员会
121,510321100031,赵家坝社区居民委员会
121,510321100032,金碧社区居民委员会
121,510321100033,郝家坝社区居民委员会
121,510321100034,望景楼社区居民委员会
220,510321100203,徐家塘村民委员会
220,510321100206,李家沟村民委员会
220,510321100207,观音坡村民委员会
220,510321100208,石踏山村民委员会
220,510321100215,观音铺村民委员会
220,510321100216,新龙村民委员会
220,510321100217,星星村民委员会
220,510321100218,朝阳村民委员会
122,510321100220,望江村民委员会
122,510321100223,板板桥村民委员会
220,510321100225,劳动村民委员会
220,510321100229,曹家村民委员会
220,510321100233,黑林沟村民委员会
122,510321100243,王序塘村民委员会
122,510321100244,子同桥村民委员会
220,510321100245,金鱼村民委员会
220,510321100246,观斗山村民委员会
122,510321100247,波罗村民委员会
220,510321100248,柏林村民委员会
122,510321100249,程家桥村民委员会
220,510321100250,石碓窝村民委员会
220,510321100251,余家岩村民委员会
220,510321100252,天车村民委员会
220,510321100253,马石村民委员会
220,510321100254,一碗水村民委员会
220,510321100255,大井村民委员会
121,510321103002,望佳滩社区居民委员会
220,510321103201,品山村民委员会
220,510321103204,两口塘村民委员会
220,510321103205,郑家村民委员会
220,510321103206,武官村民委员会
220,510321103209,麦子山村民委员会
220,510321103211,郝家山村民委员会
220,510321103213,玉河村民委员会
220,510321103214,鹿角村民委员会
220,510321103215,曲江村民委员会
122,510321103216,插旗村民委员会
220,510321103217,望佳村民委员会
121,510321107002,鼎新寺社区居民委员会
220,510321107202,大龙村民委员会
220,510321107204,学堂村民委员会
122,510321107205,鼎新村民委员会
220,510321107206,瓦厂村民委员会
122,510321107207,老当村民委员会
220,510321107208,顺利村民委员会
220,510321107209,红胜村民委员会
220,510321107211,和平村民委员会
220,510321107216,李家村民委员会
220,510321107218,西堰村民委员会
121,510311111001,瓦宅铺社区居民委员会
121,510311111002,洪沟社区居民委员会
122,510311111201,沱湾村民委员会
220,510311111202,新堂村民委员会
220,510311111203,华山村民委员会
220,510311111204,王家村民委员会
220,510311111205,双塘村民委员会
220,510311111206,方湾村民委员会
220,510311111207,长乐村民委员会
220,510311111208,卫家村民委员会
220,510311111209,老豆村民委员会
220,510311111210,古塘村民委员会
220,510311111211,沙溪村民委员会
220,510311111212,玉吉村民委员会
220,510311111213,点灯村民委员会
220,510311111214,永乐村民委员会
220,510311111215,引水村民委员会
220,510311111216,刘山村民委员会
220,510311111217,大觉村民委员会
220,510311111218,汪坝村民委员会
220,510311111219,田铺村民委员会
220,510311111220,洪湾村民委员会
220,510311111221,合星村民委员会
220,510311111222,皂桷村民委员会
220,510311111223,楼房村民委员会
220,510311111224,金沙村民委员会
220,510311111225,平安村民委员会
220,510311111226,永发村民委员会
220,510321107219,鲤鱼村民委员会
121,510321111002,过水坳社区居民委员会
123,510321111003,文昌宫社区居民委员会
220,510321111208,卢家山村民委员会
220,510321111214,伍家村民委员会
122,510321111218,夜合村民委员会
220,510321111219,刘家庙村民委员会
220,510321111220,两木村民委员会
220,510321111221,柑柏场村民委员会
220,510321111222,文昌村民委员会
220,510321111223,万民村民委员会
220,510321111224,黑林村民委员会
121,510321112002,古文场社区居民委员会
121,510321115002,正紫场社区居民委员会
122,510321115201,卫星村民委员会
220,510321115202,邱家沟村民委员会
220,510321115204,坟嘴山村民委员会
220,510321115205,香炉寺村民委员会
220,510321115206,田木沟村民委员会
220,510321115207,窝棚湾村民委员会
220,510321115211,刺芭塘村民委员会
220,510321115212,张家庙村民委员会
121,510321117002,东佳场社区居民委员会
122,510321117221,肖公庙村民委员会
220,510321117222,高庙子村民委员会
220,510321117223,赵家桥村民委员会
220,510321117224,炮房村民委员会
220,510321117225,龙王殿村民委员会
220,510321117226,石庄村民委员会
220,510321117227,兰家村民委员会
220,510321117228,顺河村民委员会
123,510321112003,平安社区居民委员会
220,510321112202,楠木湾村民委员会
220,510321112207,山边村民委员会
220,510321112208,李子村民委员会
220,510321112213,梨子村民委员会
122,510321112217,朱家湾村民委员会
220,510321112218,五庙村民委员会
220,510321112219,曹家园村民委员会
220,510321112220,新龙桥村民委员会
220,510321112221,鹰嘴塘村民委员会
220,510321112222,柏林坳村民委员会
121,510321118003,团结街社区居民委员会
121,510321118004,友爱街社区居民委员会
220,510321118203,平滩村民委员会
220,510321118204,蟠龙村民委员会
220,510321118214,得胜村民委员会
220,510321118217,高松村民委员会
220,510321118219,伍家嘴村民委员会
122,510321118224,筒车村民委员会
220,510321118225,双河村民委员会
220,510321118226,人民村民委员会
220,510321118227,青龙村民委员会
220,510321118228,五通村民委员会
220,510321118229,正江村民委员会
220,510321118230,胡家村民委员会
220,510321118231,石笋村民委员会
121,510321102004,玉章社区居民委员会
121,510321116003,度佳井社区居民委员会
123,510321116004,杨佳场社区居民委员会
122,510321116223,撞钟坝村民委员会
220,510321116224,鸭子凼村民委员会
