UrbanRuralCode,code,name
122,410421107005,王铁庄社区居委会
122,410421107006,姬袁庄社区居委会
121,410421107007,杨庄社区居委会
122,410421107202,小店村委会
220,410421107203,马北村委会
220,410421107204,马南村委会
220,410421107205,胡庄村委会
220,410421107206,薛坦村委会
220,410421107207,东彭庄村委会
122,410421107208,同岭村委会
122,410421107210,柳沟营村委会
220,410421107212,白水营村委会
122,410421107213,石洼村委会
220,410421107215,崔庄村委会
122,410421107216,石灰窑村委会
122,410421107217,大温庄村委会
220,410421107218,李庄村委会
220,410421107219,朱庄村委会
220,410421107220,西彭庄村委会
122,410421107221,堂洼村委会
122,410421107222,马山根村委会
122,410421107223,宋湾村民委员会
121,410422001001,东菜园居委会
122,410422001002,北关居委会
121,410422001003,北大街居委会
122,410422001006,西菜园居委会
122,410422001007,西李庄居委会
220,410422001206,孟奉店南村村委会
220,410422001207,孟奉店北村村委会
220,410422001211,大林头南村村委会
220,410422001212,大林头北村村委会
220,410422001213,秦赵村委会
121,410422108201,辛店村委会
220,410422108202,李寨村委会
220,410422108203,新杨庄村委会
220,410422108204,柿园村委会
220,410422108205,赵沟村委会
220,410422108206,东白庄村委会
220,410422108207,桐树庄村委会
220,410422108208,程庄村委会
220,410422108209,油坊李村委会
220,410422108210,遂庄村委会
220,410422108211,杨八缸村委会
220,410422108212,赵寨村委会
220,410422108213,东房庄村委会
220,410422108214,东柳庄村委会
220,410422108215,卞沟村委会
220,410422108216,大徐村委会
220,410422108217,岗王村委会
220,410422108218,岗底村委会
220,410422108219,张寺滩村委会
220,410422108220,新丁庄村委会
220,410422108221,龚庄村委会
220,410422108222,田寨村委会
220,410422108223,中邢村委会
220,410422108224,大竹园村委会
220,410422108225,常楼村委会
220,410422108226,杨庄寨村委会
220,410422108227,西徐庄村委会
220,410422108228,郭岗村委会
220,410422108229,常派庄村委会
220,410422108230,新蒋庄村委会
220,410422108231,铁佛寺村委会
220,410422108232,王文成村委会
220,410422108233,南房庄村委会
220,410422108234,大木厂村委会
220,410422108235,刘文祥村委会
220,410422108236,南焦庄村委会
220,410422108237,蕾草洼村委会
220,410422108238,杨茂吴村委会
220,410422108239,南王庄村委会
210,410422201201,夏北村委会
210,410422201202,夏南村委会
220,410422201203,姜园村委会
220,410422201204,雷草湾村委会
220,410422201205,小河郭村委会
220,410422201206,葛庄村委会
220,410422201207,前董村委会
220,410422201208,郭庄村委会
220,410422201209,小集村委会
220,410422201210,苗庄村委会
220,410422201211,坟沟村委会
220,410422201212,先庄村委会
220,410422201213,滹沱村委会
220,410422201214,向阳村委会
220,410422201215,彦岭村委会
220,410422201216,油坊头村委会
220,410422201217,岳楼村委会
220,410422201218,侯庄村委会
220,410422201219,丁庄村委会
220,410422201220,牛头李村委会
220,410422201221,十二里村委会
220,410422201222,孙庵村委会
220,410422201223,小官庄村委会
220,410422201224,许岭村委会
220,410422201225,大杨庄村委会
220,410422201226,西田庄村委会
220,410422201227,曹王村委会
220,410422201228,下马村委会
220,410422201229,岗马村委会
220,410422201230,张庄村委会
220,410422201231,董湖村委会
112,410422003220,程寨村委会
220,410422003221,孙湾村委会
220,410422003222,问村村委会
112,410422003223,东卫庄村委会
220,410422003224,刘庄村委会
112,410422003225,焦庄村委会
112,410422003226,余庄村委会
220,410422003227,胡村村委会
121,410422003228,郑庄村委会
220,410422003229,草厂庾村委会
220,410422003230,李村村委会
112,410422003231,曹庄村委会
220,410422003233,徐庄村委会
220,410422003234,沟李村委会
210,410421202201,前营村委会
220,410421202202,大吴庄村委会
220,410421202203,大连庄村委会
220,410421202204,小连庄村委会
220,410421202205,关帝庙村委会
220,410421202206,韩王庄村委会
220,410421202207,郜湾村委会
220,410421202208,北郭庄村委会
220,410421202209,郭湾村委会
220,410421202210,五龙庙村委会
220,410421202211,杨庄村委会
220,410421202212,何寨村委会
220,410421202213,袁庄村委会
220,410421202214,张旗营村委会
220,410421202215,张洪庄村委会
220,410421202216,张吴庄村委会
220,410421202217,马庄村委会
220,410421202218,店东村委会
220,410421202219,店西村委会
220,410421202220,店南村委会
220,410421202221,小店头村委会
220,410421202222,岳坟沟村委会
220,410421202223,翟庄村委会
220,410421202224,槐树岭村委会
220,410421202225,曹庄村委会
121,410421108201,赵庄村委会
122,410421108202,娄庄村委会
220,410421108203,小黄村委会
220,410421108204,大韩村委会
220,410421108205,白店村委会
220,410421108206,周营村委会
122,410421108207,大黄村委会
220,410421108208,吴庄村委会
122,410421108209,刘庄村委会
122,410421108210,马辛庄村委会
122,410421108211,闵庄村委会
220,410421108212,官衙村委会
220,410421108213,泥河村委会
220,410421108214,张庄村委会
220,410421108215,晁庄村委会
220,410421108216,木中营村委会
220,410421108217,范庄村委会
220,410421108218,军营村委会
220,410421108219,岳寨村委会
220,410421108220,任寨村委会
220,410421108221,袁庄村委会
122,410421108222,岔河寺村委会
220,410421203001,程寨沟居委会
220,410421203002,龙山居委会
210,410421203201,杨庄村委会
210,410421203202,李庄村委会
220,410421203203,纸坊村委会
220,410421203204,杨树沟村委会
220,410421203205,贺窑村委会
220,410421203206,程庄村委会
220,410421203207,外口村委会
220,410421203208,姬家村委会
220,410421203209,龙池村委会
220,410421203210,马庄村委会
220,410421203211,马楼村委会
220,410421203212,马圪当村委会
220,410421203213,南牛村委会
220,410421203214,徐庄村委会
220,410421203215,翟庄村委会
220,410421203216,新寨村委会
220,410421203217,下丁村委会
220,410421203218,祁家村委会
220,410421203219,尚王村委会
122,410421203220,禄庄村委会
122,410421203221,幸福村委会
122,410421203222,崔东村委会
220,410421203223,闪庄村委会
220,410421203224,翟西村委会
220,410422001214,张圪当村委会
220,410422001215,韩奉村委会
220,410422001216,典庄村委会
220,410422001217,杨庄村委会
220,410422001218,堤郑村委会
122,410422001219,邱寨村委会
121,410422105201,常庄村委会
220,410422105202,朱岗村委会
122,410422105203,中村村委会
220,410422105204,樊庄村委会
210,410422204201,田庄村委会
122,410422204202,张申庄村委会
220,410422204203,道庄村委会
220,410422204204,牛庄村委会
220,410422204205,西孙庄村委会
220,410422204206,黄营村委会
220,410422105205,安庄村委会
122,410422105206,沈湾村委会
220,410422105207,兰庄村委会
220,410422105208,思城村委会
220,410422105209,李公甫村委会
122,410422105210,北村村委会
220,410422105211,杜庄村委会
220,410422105212,辛庄村委会
220,410422105213,邮亭村委会
220,410422105214,宋寨村委会
220,410422105215,南大陈庄村委会
220,410422105216,万渡口村委会
220,410422105217,孟庄村委会
220,410422105218,八里园村委会
220,410422105219,双庄村委会
220,410422105220,夏庄村委会
220,410422105221,小竹园村委会
220,410422105222,东刘庄村委会
220,410422105223,北水城村委会
220,410422105224,金湾村委会
220,410422105225,倒马沟村委会
220,410422105226,水郭庄村委会
220,410422105227,段庄村委会
220,410422105228,赵庄村委会
122,410422105229,东止张村委会
220,410422105230,南大王庄村委会
220,410422105231,同心寨村委会
220,410422105232,梅湾村委会
220,410422105233,收金店村委会
220,410422105234,西王庄村委会
220,410422105235,东毛庄村委会
220,410422105236,蔡庄村委会
220,410422105237,连湾村委会
220,410422105238,老鸦张村委会
220,410422105239,大乔庄村委会
220,410422105240,南水城村委会
220,410422105241,吴圪当村委会
122,410422105242,南村村委会
122,410422105243,高道士庄村委会
121,410422103201,西南拐村委会
122,410422103202,西北拐村委会
122,410422103203,东南拐村委会
122,410422103204,东北拐村委会
122,410422103205,西马庄村委会
220,410422103206,小辛村委会
122,410422103207,大耙张村委会
220,410422103208,王吉庄村委会
220,410422103209,刁庄村委会
220,410422103210,扁担李村委会
122,410422103211,大李庄村委会
220,410422103212,吴庄村委会
220,410422103213,火山铺村委会
220,410422103214,邱庄村委会
220,410422103215,吴哲庄村委会
220,410422103216,董庄村委会
220,410422103217,王老君村委会
220,410422103218,老程庄村委会
220,410422103219,阁老吴村委会
220,410422103220,娄庄村委会
220,410422103221,布杨村委会
220,410422103222,柳树王村委会
220,410422103223,罗庄村委会
220,410422103224,北庞庄村委会
220,410422103225,崔王村委会
122,410422103226,大贾庄村委会
122,410422103227,贾刘村委会
220,410422103228,东寨村委会
220,410422103229,西寨村委会
122,410422103230,前王村委会
220,410422103231,孟王村委会
122,410422103232,杨庄村委会
220,410422103233,大孙庄村委会
220,410422103234,老范寨村委会
220,410422103235,韩庄寺村委会
220,410422103236,后司村委会
220,410422103237,辛楼村委会
220,410422103238,东董庄村委会
220,410422103239,刘建庄村委会
220,410422103240,坡魏村委会
220,410422103241,盐西村委会
220,410422103242,盐店东村委会
220,410422103243,楼刘村委会
220,410422103244,草寺杨村委会
220,410422103245,黄李村委会
220,410422103246,董寨村委会
220,410422103247,辛堂村委会
220,410422103248,丰王村委会
220,410422103249,潘庄村委会
220,410422103250,南庞庄村委会
121,410422109201,洪西村委会
122,410422109202,洪东村委会
220,410422109203,蒋湾村委会
122,410422109204,河北高村委会
220,410422109205,小庄村委会
220,410422109206,裴昌庙村委会
220,410422109207,石王村委会
220,410422109208,贾庄村委会
220,410422109209,翟杨村委会
220,410422109210,湛河董村委会
220,410422109211,炼石店村委会
220,410422109212,唐马村委会
220,410422109213,焦李庄村委会
220,410422109214,洛岗南村委会
220,410422109215,王湾村委会
220,410422109216,观上村委会
220,410422109217,姜渡口村委会
220,410422109218,洛岗北村委会
220,410422109219,张集村委会
220,410422109220,曹李村委会
220,410422109221,白庄村委会
220,410422109222,麦刘村委会
220,410422109223,王庄村委会
220,410422109224,张徐村委会
220,410422204207,粱寨村委会
220,410422204208,张林庄村委会
220,410422204209,大张村委会
220,410422204210,尤潦村委会
122,410422204211,东李村委会
122,410422204212,英李村委会
220,410422204213,后党村委会
122,410422204214,孙娄庄村委会
122,410422204215,半坡常村委会
220,410422204216,前党村委会
220,410422204217,武楼村委会
220,410422204218,千兵营村委会
220,410422204219,金岗李村委会
220,410422204220,后李村委会
220,410422204221,东杨庄村委会
220,410422204222,三官庙村委会
220,410422204223,柏树李村委会
220,410422204224,岗马村委会
220,410422204225,康台村委会
220,410422204226,宋庄村委会
122,410422204227,邵丰街村委会
122,410422204228,邵丰店村委会
210,410421200201,肖旗村委会
220,410421200202,范寨村委会
220,410421200203,张伍庄村委会
220,410421200204,解庄村委会
220,410421200205,裴里村委会
220,410421200206,史渡洼村委会
220,410421200207,磁盘岭村委会
220,410421200208,潘庄村委会
220,410421200209,柴庄村委会
220,410421200210,鲁庄村委会
220,410421200211,朱洼村委会
220,410421200212,史营村委会
220,410421200213,方旗村委会
122,410421200214,三里营村委会
220,410421200215,五里头村委会
220,410421200216,七里营村委会
220,410421200217,土桥铺村委会
220,410421200218,袁庄村委会
220,410421200219,韩店村委会
210,410421200220,白庄村委会
220,410421200221,乔庄村委会
220,410421200222,岭湾村委会
220,410421200223,丁岭村委会
220,410421200224,贺岭村委会
220,410421200225,枣庄村委会
220,410421200226,赵岭村委会
121,410422107201,文庄村委会
122,410422107202,文集村委会
220,410422107203,月台村委会
220,410422107204,栗林店村委会
220,410422107205,养凤沟村委会
220,410422107206,孤山村委会
220,410422107207,府君庙村委会
220,410422107208,石院墙村委会
220,410422107209,毛洞村委会
220,410422107210,和平岭村委会
220,410422107211,刘东华村委会
220,410422107212,瓦房庄村委会
122,410422107213,常村村委会
122,410422107214,西柳树王村委会
220,410422107215,下马庄村委会
220,410422107216,暖泉村委会
122,410422107217,艾小庄村委会
220,410422107218,李家庄村委会
220,410422107219,金沟村委会
220,410422107220,金龙嘴村委会
122,410422107221,大娄庄村委会
220,410422107222,大毛庄村委会
220,410422107223,柴巴村委会
220,410422107224,五间房村委会
220,410422107225,响堂村委会
220,410422107226,黄湾村委会
220,410422107227,西刘庄村委会
220,410422107228,孤古岭村委会
220,410422107229,葛河村委会
220,410422107230,中马村委会
220,410422107231,杨林庄村委会
220,410422107232,南马庄村委会
220,410422107233,李九思村委会
220,410422107234,马顶山村委会
220,410422107235,罗圈湾村委会
220,410422107236,赵岭村委会
220,410422107237,尹湾村委会
121,410422106201,廉村村委会
122,410422106202,姚王村委会
122,410422106203,湾张村委会
122,410422106204,沙渡口村委会
220,410422106205,王丰贞村委会
220,410422106206,王博儒村委会
220,410422106207,老段庄村委会
220,410422106208,王店村委会
220,410422106209,前崔村委会
220,410422106210,东张庄村委会
220,410422106211,大刘庄村委会
220,410422106212,后崔村委会
220,410422106213,牛王庙村委会
220,410422106214,桥陈村委会
220,410422106215,乔庄村委会
220,410422106216,沟孙村委会
220,410422106217,南吕庄村委会
220,410422106218,南余庄村委会
220,410422106219,邵庄村委会
220,410422106220,任庄村委会
220,410422106221,齐贤王村委会
220,410422106222,水郭村委会
220,410422106223,庆庄村委会
220,410422106224,袁庄村委会
220,410422106225,齐庄村委会
220,410422106226,高柳村委会
220,410422106227,二郎庙村委会
220,410422106228,汪庄村委会
220,410422106229,老龚庄村委会
220,410422106230,新顾村委会
220,410422106231,东马庄村委会
220,410422106232,韩庄村委会
220,410422106233,刘宋庄村委会
220,410422106234,阎庄村委会
220,410422106235,韩桥村委会
220,410422106236,谷店东村委会
220,410422106237,谷店西村委会
220,410422106238,纸陈村委会
220,410422106239,王三寨村委会
122,410422106240,后王村委会
122,410422106241,瓦赵村委会
220,410422106242,路庄村委会
220,410422106243,刘店村委会
220,410422106244,黄谷李村委会
122,410422106245,坟台徐村委会
220,410422106246,甘刘村委会
122,410422106247,葛刘村委会
220,410422106248,肖马村委会
220,410422106249,申王村委会
220,410422106250,赫杨村委会
220,410422106251,台李村委会
220,410422106252,台杨村委会
220,410422106253,穆寨村委会
210,410422205201,龚西村委会
220,410422205202,耿湾村委会
122,410422205203,汝坟店村委会
220,410422205204,叶寨村委会
220,410422205205,前棠村委会
220,410422205206,后棠村委会
220,410422205207,贺渡口村委会
220,410422205208,楼马村委会
220,410422205209,金庄村委会
220,410422205210,余王村委会
220,410422205211,余营村委会
220,410422205212,王营村委会
220,410422205213,泥河张村委会
220,410422205214,坡宋村委会
220,410422205215,台刘村委会
220,410422205216,苏科村委会
220,410422205217,边庄村委会
220,410422205218,支刘村委会
220,410422205219,姜庄村委会
220,410422205220,司赵庄村委会
220,410422205221,水牛杜村委会
220,410422205222,蒋庄村委会
220,410422205223,史堂村委会
122,410422205224,十里铺村委会
220,410422205225,小辛庄村委会
210,410422205226,龚东一村委会
210,410422205227,龚东二村委会
220,410422205228,常李村委会
220,410422205229,节庄村委会
210,410422207201,龙泉村委会
220,410422207202,权印村委会
220,410422207203,郭吕庄村委会
220,410422207204,北大营村委会
220,410422207205,牛杜庄村委会
220,410422207206,全集村委会
220,410422207207,娄樊村委会
220,410422207208,慕庄村委会
220,410422207209,铁张村委会
220,410422207210,大何庄村委会
220,410422207211,冢张村委会
220,410422207212,南曹庄村委会
220,410422207213,小河王村委会
220,410422207214,小河郭村委会
220,410422207215,大湾张村委会
220,410422207216,大来庄村委会
220,410422207217,赵庄村委会
220,410422207218,齐庄村委会
220,410422207219,王楼村委会
220,410422207220,彭庄村委会
220,410422207221,碾张村委会
220,410422207222,贾庄村委会
220,410422207223,草厂街村委会
220,410422207224,南大营村委会
220,410422207225,沈庄村委会
220,410422207226,武庄村委会
220,410422207227,雷岗村委会
220,410422207228,白浩庄村委会
220,410422207229,莫庄村委会
220,410422207230,半截楼村委会
220,410422207231,辛善庄村委会
220,410422207232,李明己村委会
220,410422207233,谢营村委会
220,410422207234,胡营村委会
220,410422207235,单营村委会
210,410422208201,夸子营村委会
210,410422208202,水寨村委会
220,410422208203,留侯店村委会
220,410422208204,伍刘村委会
220,410422208205,灰河郭庄村委会
220,410422208206,董刘村委会
220,410422208207,东屈庄村委会
220,410422208208,桃奉宋村委会
220,410422208209,桃奉村委会
220,410422208210,南坡王村委会
220,410422208211,东盆王村委会
220,410422208212,孤佛寺李庄村委会
220,410422208213,黄庄村委会
220,410422208214,张侯庄村委会
220,410422208215,河北赵庄村委会
220,410422208216,只吴村委会
220,410422208217,余寨村委会
220,410422208218,杜楼村委会
220,410422208219,关庙沟村委会
220,410422208220,高庄村委会
220,410422208221,军王村委会
220,410422208222,后白观村委会
220,410422208223,前白观村委会
220,410422208224,老街村委会
220,410422208225,蒋李村委会
220,410422208226,霍姚村委会
220,410422208227,关庙李村委会
220,410422208228,丁华村委会
220,410422208229,小庄王村委会
220,410422208230,太康寨村委会
220,410422208231,徐王村委会
220,410422208232,蔡寺村委会
220,410422208233,天边徐村委会
121,410423004201,军王村委会
122,410423004202,大王庄村委会
122,410423004203,尖营村委会
122,410423004204,王瓜营村委会
122,410423004205,申庄村委会
122,410423004206,赵庄村委会
122,410423102201,东街村委会
121,410423102202,西街村委会
122,410423102203,南街村委会
122,410423102204,北街村委会
121,410423003001,新峰社区居委会
220,410423102205,楝树店村委会
220,410423102206,许坊村委会
220,410423102207,泉上村村委会
220,410423102208,北郎店村委会
220,410423102209,南郎店村委会
220,410423102210,八里坪村委会
220,410423102211,张相公村委会
220,410423102212,郎坟村委会
220,410423102213,段店村委会
220,410423102214,半坡羊村委会
220,410423102215,连沟村委会
122,410423102216,保障村村委会
122,410423102217,鹁鸽吴村委会
121,410423003002,城厢社区居委会
122,410423003003,大同社区居委会
122,410423003004,前进社区居委会
121,410423003005,黉学社区居委会
122,410423003006,阳光社区居委会
122,410423003007,河滨社区居委会
122,410423003008,七里社区居委会
122,410423003009,五里社区居委会
122,410423003010,小贾庄社区居委会
122,410423003011,望城岗社区居委会
210,410423206201,观音寺村委会
220,410423206202,鲁窑村委会
220,410423206203,北三间房村委会
220,410423206204,岳村村委会
220,410423206205,西陈庄村委会
220,410423206206,马三庄村委会
220,410423206207,下孤山村委会
220,410423206208,西桐树庄村委会
220,410423206209,竹园村委会
220,410423206210,石坡头村委会
220,410423206211,太平堡村委会
121,410423002001,建设社区居委会
121,410423002002,友谊社区居委会
121,410423002003,健康社区居委会
122,410423002004,向阳社区居委会
122,410423002005,爱民社区居委会
122,410423002006,八里仓社区居委会
122,410423002007,贾王庄社区居委会
122,410423002008,米章社区居委会
122,410423002009,刘营社区居委会
122,410423002010,宗庄社区居委会
122,410423002011,马洼社区居委会
122,410423002012,余堂社区居委会
121,410423106201,瓦屋村委会
220,410423106202,李老庄村委会
220,410423106203,马停村委会
122,410423106204,土桥村委会
220,410423106205,白土窑村委会
220,410423106206,楼子河村委会
220,410423106207,耐庄村委会
220,410423106208,水滴沟村委会
220,410423106209,上竹园寺村委会
220,410423106210,大潺寺村委会
220,410423106211,卧羊坪村委会
220,410423106212,马老庄村委会
220,410423106213,汤河村委会
220,410423106214,刺坡岭村委会
220,410423106215,长畛地村委会
220,410423106216,刘相公村委会
220,410423106217,红石崖村委会
220,410423106218,石门村委会
220,410423106219,太平村委会
210,410423208201,背孜村委会
220,410423208202,石板河村委会
220,410423208203,盐店村委会
220,410423208204,井河口村委会
220,410423208205,长河村委会
220,410423208206,柳树岭村委会
220,410423208207,上孤山村委会
220,410423208208,郜沟村委会
220,410423208209,葛花园村委会
220,410423208210,东山村委会
220,410423208211,土门村委会
220,410423208212,老林村委会
220,410423208213,武家庄村委会
220,410423208214,庙庄村委会
220,410423208215,候家庄村委会
220,410423208216,焦山村委会
220,410423208217,叶坪村委会
220,410423208218,虎盘河村委会
220,410423208219,构树庄村委会
121,410423001001,曙光社区居委会
121,410423001002,东关社区居委会
122,410423001003,下洼社区居委会
220,410423001004,上洼社区居委会
121,410423001005,叶茂社区居委会
122,410423001006,后营社区居委会
122,410423001007,新华社区居委会
210,410423203201,熊北村委会
220,410423203202,宿王店村委会
220,410423203203,老庙庄村委会
220,410423203204,李沟村委会
220,410423203205,晒衣山村委会
220,410423203206,大麦王村委会
220,410423203207,南子营村委会
220,410423203208,大年沟村委会
220,410423203209,草店村委会
220,410423203210,宝山村委会
220,410423203211,黄土岭村委会
220,410423203212,桃园沟村委会
220,410423203213,月明石村委会
220,410423203214,交口村委会
220,410423203215,寺前村委会
220,410423203216,葛庄村委会
220,410423203217,孤山村委会
220,410423203218,横梁河村委会
220,410423203219,雁鸣庄村委会
220,410423203220,茶庵村委会
121,410423101001,新街社区居委会
121,410423101002,老街社区居委会
220,410423101202,乱石盘村委会
220,410423101203,岳庄村委会
220,410423101204,红义岭村委会
220,410423101205,王画庄村委会
220,410423101206,松垛沟村委会
122,410423101207,王庄村委会
220,410423101208,尹和庄村委会
220,410423101209,红石寺村委会住
122,410423101210,杨家庄村委会
220,410423101211,十亩地洼村委会
220,410423101212,袁庄村委会
220,410423101213,松树庄村委会
220,410423101214,社楼村委会
220,410423101215,西张庄村委会
220,410423101216,和尚岭村委会
122,410423101217,林楼村委会
122,410423101218,西许庄村委会
220,410423101219,竹园沟村委会
220,410423101220,龙潭村委会
122,410423101222,叶庄村委会
210,410423202201,鸡冢村委会
220,410423202202,泰山庙村委会
220,410423202203,小团城村委会
220,410423202204,枣庄村委会
220,410423202205,玉皇庙村委会
220,410423202206,五道庙村委会
220,410423202207,辣菜沟村委会
220,410423202208,应山村委会
220,410423202209,寺沟村委会
220,410423202210,牛王庙村委会
220,410423202211,花园沟村委会
210,410423207201,婆娑街村委会
220,410423207202,西沟村委会
220,410423207203,金沟村委会
220,410423207204,明山村委会
220,410423207205,曹楼村委会
220,410423207206,搬走岭村委会
220,410423207207,权村村委会
220,410423207208,纸坊村委会
220,410423207209,白沟村委会
220,410423207210,王村村委会
220,410423207211,许庄村委会
220,410423207212,韩湾村委会
220,410423207213,黑虎石村委会
220,410423207214,铁沟村委会
220,410423207215,桐树庄村委会
220,410423207216,栗村村委会
220,410423207217,张湾村委会
220,410423207218,火石岈村委会
210,410423201201,街西村委会
220,410423201202,黄沟村委会
220,410423201203,张沟村委会
220,410423201204,南营村委会
210,410423201205,彭庄村委会
220,410423201206,沃沟村委会
220,410423201207,土楼村委会
220,410423201208,柴沟村委会
220,410423201209,代坪村委会
220,410423201210,合庄村委会
220,410423201211,车场村委会
220,410423201212,平沟村委会
121,410423103201,营东村委会
122,410423103202,营西村委会
122,410423103203,营南村委会
122,410423103204,营北村委会
122,410423103205,营中村委会
122,410423103206,大贾庄村委会
220,410423103207,前城村委会
220,410423103208,后城村委会
122,410423103209,紫金城村委会
122,410423103210,小营村委会
220,410423103211,杨孙庄村委会
220,410423103212,耿堂村委会
220,410423103213,安寨村委会
220,410423103214,韭菜里村委会
220,410423103215,李柴庄村委会
122,410423103216,刘寨村委会
220,410423103217,吴营村委会
122,410423103218,南闫庄村委会
220,410423103219,东张庄村委会
220,410423103220,东土楼村委会
220,410423103221,魏寨村委会
220,410423103222,陈营村委会
220,410423103223,西施寨村委会
220,410423103224,洪营村委会
220,410423103225,梁官营村委会
220,410423103226,梁朱庄村委会
220,410423103227,南王庄村委会
220,410423103228,肖营村委会
220,410423103229,黄庵村委会
220,410423103230,白杜孙村委会
220,410423103231,胡楼村委会
220,410423103232,临河村委会
220,410423103233,棠树村委会
220,410423103234,李乐庄村委会
220,410423103235,小常村委会
121,410423105201,尧山村委会
220,410423105202,霍庄村委会
220,410423105203,西竹园村委会
220,410423105204,下坪村委会
220,410423105205,四道河村委会
220,410423105206,桃林村委会
220,410423105207,上坪村委会
220,410423105208,下沟村委会
220,410423105209,贾店村委会
122,410423105210,新庄村委会
122,410423105211,木庙村委会
220,410423105212,想马河村委会
122,410423105213,下河村委会
220,410423105214,关帝庙村委会
220,410423105215,坡根村委会
220,410423105216,马公店村委会
220,410423105217,凉水泉村委会
220,410423105218,灶君庙村委会
220,410423105219,大庄村委会
220,410423105220,东竹园村委会
220,410423105221,营盘沟村委会
220,410423105222,铁匠炉村委会
210,410422210201,邓李村委会
210,410422210202,后邓村委会
220,410422210203,丁杨村委会
220,410422210204,康营村委会
220,410422210205,军张村委会
220,410422210206,庙王村委会
220,410422210207,东徐庄村委会
220,410422210208,构树王村委会
220,410422210209,中彭村委会
220,410422210210,后彭村委会
220,410422210211,璋环寺村委会
220,410422210212,北碾张村委会
220,410422210213,尚阎村委会
220,410422210214,銮场李村委会
220,410422210215,董平村委会
220,410422210216,雷辛庄村委会
220,410422210217,杜杨村委会
220,410422210218,马湾村委会
220,410422210219,何马村委会
220,410422210220,许庄村委会
220,410422210221,妆头村委会
220,410422210222,湾李村委会
220,410422210223,吕庄村委会
220,410422210224,孙寨村委会
220,410422210225,杜谢村委会
220,410422210226,泥车村委会
220,410422210227,郝庄村委会
220,410422210228,大魏庄村委会
